,JCAT,Piece,Name,LDate,TLast,TOp,TDate,TF,Program,Plane,Att,Mvr,Class,Category,UNState,UNReg,UNPeriod,UNPerigee,UNApogee,UNInc,Result,Control,Discipline,Comment
2391,S10699,1978-025A,Cosmos-992,1978 Mar  4,1978 Mar 17,1978 Mar 17,1978 Mar 17 0522?,,Zenit-2M,,,D,D,IMG,SU,ST/SG/SER.E/009,89.8,210,346,71.4,U,,,
2392,S10702,1978-026A,[Landsat 3],1978 Mar  5,1983 Sep  7,1983 Sep  7,1983 Sep  7,,Landsat,,,,C,IMG,US,ST/SG/SER.E/011,103.2,898,917,99.1,U,,,
2393,S10703,1978-026B,[Amsat-Oscar 8],1978 Mar  5,1983 Jun 24,1983 Jun 24,1983 Jun 24,,AMSAT A,,,,A,COM,US,ST/SG/SER.E/011,103.1,905,914,98.9,U,,,
2394,S10725,1978-027A,Cosmos-993,1978 Mar 10,1978 Mar 23,1978 Mar 23,1978 Mar 23 0513?,,Zenit-4MKM,,,M,D,IMG,SU,ST/SG/SER.E/009,89.7,182,368,72.9,U,,,
2395,S10731,1978-028A,Cosmos-994,1978 Mar 15,1980?,1980?,1980?,,Tsiklon,,,,D,NAV,SU,ST/SG/SER.E/009,105.0,996,1023,82.9,U,,,
2396,S10733,1978-029A,,1978 Mar 16,1978 Sep 11,1978 Sep 11,1978 Sep 11,,Hex III,,,M,D,IMG,US,ST/SG/SER.E/011,88.4,172,239,96.4,U,,,
2397,S10734,1978-029B,,1978 Mar 16,1980?,1983?,1983?,,EHH D,,,,D,SIG,US,ST/SG/SER.E/011,97.2,615,650,95.8,U,,,
2398,S10735,1978-030A,Cosmos-995,1978 Mar 17,1978 Mar 30,1978 Mar 30,1978 Mar 30 0718?,,Zenit-2M,,,D,D,IMG,SU,ST/SG/SER.E/009,89.1,221,262,81.4,U,,,
2399,S10741,1977-111F,Kosmos-965 SS 4,1977 Dec  8,1978 Mar 20,1978 Mar 20,1978 Mar 20,,ESO,,,,D,CAL,,,,,,,U,,,
2400,S10742,1977-111G,Kosmos-965 SS 5,1977 Dec  8,1978 Mar 20,1978 Mar 20,1978 Mar 20,,ESO,,,,D,CAL,,,,,,,U,,,
2401,S10744,1978-031A,Cosmos-996,1978 Mar 28,1980?,1980?,1980?,,Parus,,,,D,NAV,SU,ST/SG/SER.E/009,104.8,970,1021,82.9,U,,,
2402,S10770,1978-032A,Cosmos-997,1978 Mar 30,1978 Mar 30,1978 Mar 30,1978 Mar 30 0205?,,TKS VA,,,D,D,SS,SU,ST/SG/SER.E/009,88.7,200,230,51.6,U,,,
2403,S10771,1978-032B,Cosmos-998,1978 Mar 30,1978 Mar 30,1978 Mar 30,1978 Mar 30 0205?,,TKS VA,,,D,D,SS,SU,ST/SG/SER.E/009,88.7,200,230,51.6,U,,,
2404,S10773,1978-033A,Cosmos-999,1978 Mar 30,1978 Apr 12,1978 Apr 12,1978 Apr 12 0520?,,Zenit-4MKM,,,M,D,IMG,SU,ST/SG/SER.E/009,89.8,180,376,71.4,U,,,
2405,S10775,1978-032D,TKS GVM,1978 Mar 30,1978 Mar 30,1978 Mar 30,1978 Mar 30,,TKS,,,,D,SS,,,,,,,U,,,
2406,S10776,1978-034A,Cosmos-1000,1978 Mar 31,1980?,1980?,1980?,,Tsikada,,,,C,NAV,SU,ST/SG/SER.E/009,104.9,978,1024,83.0,U,,,
2407,S10778,1978-035A,[Intelsat 4A],1978 Mar 31,1986 Dec 29,1986 Dec 29,1986 Dec 29,,Int4A,,,M,C,COM,US,ST/SG/SER.E/011,1436.3,35730,35851,0.3,U,,,
2408,S10780,1977-111H,Kosmos-965 SS 6,1977 Dec  8,1977 Apr  1,1977 Apr  1,1977 Apr  1,,ESO,,,,D,CAL,,,,,,,U,,,
2409,S10782,1977-111J,Kosmos-965 SS 7,1977 Dec  8,1978 Apr  1,1978 Apr  1,1978 Apr  1,,ESO,,,,D,CAL,,,,,,,U,,,
2410,S10783,1978-036A,Cosmos-1001,1978 Apr  4,1978 Apr 15,1978 Apr 15,1978 Apr 15 1205,,7K-ST,,,M,C,SS,SU,ST/SG/SER.E/010,88.7,205,249,51.6,U,,,
2411,S10785,1978-037A,Cosmos-1002,1978 Apr  6,1978 Apr 19,1978 Apr 19,1978 Apr 19 0528?,,Zenit-2M,,,D,D,IMG,SU,ST/SG/SER.E/010,89.4,209,305,65.0,U,,,
2412,S10787,1978-038A,,1978 Apr  7,1980?,1988?,1988?,,RHYOLITE,,,M,D,SIG,US,ST/SG/SER.E/011,615.5,150,35033,28.4,U,,,
2413,S10789,1977-111K,Kosmos-965 SS 8,1977 Dec  8,1978 Apr  8,1978 Apr  8,1978 Apr  8,,ESO,,,,D,CAL,,,,,,,U,,,
2414,S10792,1978-039A,Yuri,1978 Apr  7,1982 Jan 28,1982 Jan 28,1982 Jan 28,,BS,,,M,C,COM,J,A/AC.105/INF.377,1436.0,35785,35786,0.1,U,,,
2415,S10795,1977-111L,Kosmos-965 SS 9,1977 Dec  8,1978 Apr  8,1978 Apr  8,1978 Apr  8,,ESO,,,,D,CAL,,,,,,,U,,,
2416,S10797,1977-111M,Kosmos-965 SS 10,1977 Dec  8,1978 Apr  8,1978 Apr  8,1978 Apr  8,,ESO,,,,D,CAL,,,,,,,U,,,
2417,S10807,1977-111N,Kosmos-965 SS 11,1977 Dec  8,1978 Apr 10,1978 Apr 10,1978 Apr 10,,ESO,,,,D,CAL,,,,,,,U,,,
2418,S10809,1977-111P,Kosmos-965 SS 12,1977 Dec  8,1978 Apr 10,1978 Apr 10,1978 Apr 10,,ESO,,,,D,CAL,,,,,,,U,,,
2419,S10811,1978-040A,Cosmos-1003,1978 Apr 20,1978 May  4,1978 May  4,1978 May  4 0646?,,Zenit-4MKM,,,M,D,IMG,SU,ST/SG/SER.E/010,89.6,185,349,62.8,U,,,
2420,S10814,1977-111Q,Kosmos-965 SS 13,1977 Dec  8,1978 Apr 20,1978 Apr 20,1978 Apr 20,,ESO,,,,D,CAL,,,,,,,U,,,
2421,S10815,1977-111R,Kosmos-965 SS 14,1977 Dec  8,1978 Apr 20,1978 Apr 20,1978 Apr 20,,ESO,,,,D,CAL,,,,,,,U,,,
2422,S10816,1977-111S,Kosmos-965 SS 15,1977 Dec  8,1978 Apr 20,1978 Apr 20,1978 Apr 20,,ESO,,,,D,CAL,,,,,,,U,,,
2423,S10817,1977-111T,Kosmos-965 SS 16,1977 Dec  8,1978 Apr 20,1978 Apr 20,1978 Apr 20,,ESO,,,,D,CAL,,,,,,,U,,,
2424,S10818,1978-041A,[HCMM],1978 Apr 26,1980 Sep 15,1980 Sep 15,1980 Sep 15,,Explorer AEM,,,M,C,SCI,US,ST/SG/SER.E/011,96.7,558,639,97.6,U,,ATM*,IR imager
2425,S10820,1978-042A,,1978 May  1,1980?,1980?,1980?,,DMSP 5D-1,,,,D,MET,US,ST/SG/SER.E/012,101.3,829,831,98.7,U,,,
2426,S10846,1978-043A,Cosmos-1004,1978 May  5,1978 May 18,1978 May 18,1978 May 18 0719?,,Zenit-2M,,,D,D,IMG,SU,ST/SG/SER.E/013,89.4,213,311,62.8,U,,,
2427,S10851,1978-043F,Kapsula Kosmosa-1004,1978 May  5,1978 May  9,1978 May  9,1978 May  9,,Nauka 23KS,,,,D,TECH?,,,,,,,U,,,Unknown (23KS)
2428,S10855,1978-044A,OTS-2,1978 May 11,1991 Jan,1991 Jan,1991 Jan,,OTS,,,M,C,COM,F*,A/AC.105/INF.376,,35900,35900,,U,,,
2429,S10858,1977-111U,Kosmos-965 SS 17,1977 Dec  8,1978 May 11,1978 May 11,1978 May 11,,ESO,,,,D,CAL,,,,,,,U,,,
2430,S10859,1977-111V,Kosmos-965 SS 18,1977 Dec  8,1978 May 11,1978 May 11,1978 May 11,,ESO,,,,D,CAL,,,,,,,U,,,
2431,S10860,1978-045A,Cosmos-1005,1978 May 12,1980?,1980?,1980?,,Tselina-D,,,,D,SIG,SU,ST/SG/SER.E/013,97.6,626,672,81.2,U,,,
2432,S10862,1978-046A,Cosmos-1006,1978 May 12,1979?,1979?,1979?,,Vektor2,,,,D,CAL,SU,ST/SG/SER.E/013,92.5,383,417,65.8,U,,,
2433,S10891,1977-111W,Kosmos-965 SS 19,1977 Dec  8,1978 May 11,1978 May 11,1978 May 11,,ESO,,,,D,CAL,,,,,,,U,,,
2434,S10892,1977-111X,Kosmos-965 SS 20,1977 Dec  8,1978 May 11,1978 May 11,1978 May 11,,ESO,,,,D,CAL,,,,,,,U,,,
2435,S10893,1978-047A,,1978 May 13,1988 Feb 12,1988 Feb 12,1988 Feb 12,Z,GPS I,,,,D,NAV,US,ST/SG/SER.E/012,718.0,20180,20182,62.9,U,,,
2436,S10895,1978-048A,Cosmos-1007,1978 May 16,1978 May 29,1978 May 29,1978 May 29 0504?,,Zenit-4MKM,,,M,D,IMG,SU,ST/SG/SER.E/013,89.8,180,384,72.9,U,,,
2437,S10898,1978-049A,Cosmos-1008,1978 May 17,1979?,1979?,1979?,,Tselina-OK,,,,D,SIG,SU,ST/SG/SER.E/013,95.1,501,551,74.0,U,,,
2438,S10904,1978-050A,Cosmos-1009,1978 May 19,1978 May 19,1978 May 19,1978 May 19,,IS 5V91AT,,,M,D,WEAPON,SU,ST/SG/SER.E/013,109.0,971,1378,66.0,U,,,
2439,S10908,1977-111Y,Kosmos-965 SS 21,1977 Dec  8,1978 May 19,1978 May 19,1978 May 19,,ESO,,,,D,CAL,,,,,,,U,,,
2440,S10911,1978-051A,[Pioneer Venus],1978 May 20,1992 Oct 22,1992 Oct 22,1992 Oct 22,,Pioneer Venus,,,M,C,PLAN,US,ST/SG/SER.E/012,,,,,U,,PL,Venus orbiter
2441,S10915,1978-052A,Cosmos-1010,1978 May 23,1978 Jun  5,1978 Jun  5,1978 Jun  5 0345?,,Fram,,,M,C,IMG,SU,ST/SG/SER.E/013,89.0,218,257,81.4,U,,,
