,JCAT,Satcat,Piece,Type,Name,PLName,LDate,Parent,SDate,Primary,DDate,Status,Dest,Owner,State,Manufacturer,Bus,Motor,Mass,MassFlag,DryMass,DryFlag,TotMass,TotFlag,Length,LFlag,Diameter,DFlag,Span,SpanFlag,Shape,ODate,Perigee,PF,Apogee,AF,Inc,IF,OpOrbit,OQUAL,AltNames
3445,S23768,23768,1996-003A,P,ABS-1A,Koreasat 2,1996 Jan 14,S23768,2009 Jul  2,Earth,,O,,ABS,HK,RCA,AS3000,Star 30E,792,,601,,1459,,3.4,,2.1,,15.5,,Box + 2 Pan,1996 Feb 25,35786,,35794,,0.01,,GEO/S,,
3446,S34669,34669,2009-015A,PH H-V,Soyuz TMA-14,Soyuz 11F732A17 No. 224,2009 Mar 26,S26400,2009 Jul  2 2129:09,Earth,2009 Jul  2 2154:55,DK,A06581,RKKE,RU,RKKE,Soyuz,SA,2895,,2850,,7184,,7.9,,2.7,,10.6,,Cyl + Cone + Sphere + 2 Pan,2009 Mar 27,224,,272,,51.64,,LLEO/I,,
3447,S34669,34669,2009-015A,PH H-V,Soyuz TMA-14,Soyuz 11F732A17 No. 224,2009 Mar 26,A06581,2009 Jul  2 2154:55,Earth,2009 Oct 11 0107:16,UDK,,RKKE,RU,RKKE,Soyuz,SA,2895,,2850,,7184,,7.9,,2.7,,10.6,,Cyl + Cone + Sphere + 2 Pan,2009 Mar 27,224,,272,,51.64,,LLEO/I,,
3448,S35633,35633,2009-038A,PH H-V,Endeavour (STS-127),OV-105,2009 Jul 15,A06140,2009 Jul 17 1747:06,Earth,2009 Jul 28 1725:56,UDK,,JSC,US,BNAP,STS OV,,99542,,89306,,114604,,37.3,,23.8,,37.3,,Box + 2 Wing + Fin,2009 Jul 18,344,,351,,51.64,,LLEO/I,,
3449,A07584,NNA I,2009-038,C IH-I,STS-127 ISS Consumables,,2009 Jul 15,A08069,2009 Jul 17 1948,Earth,,AO IN,,JSC,US,,,,582,,582,,0,,0.0,,0.0,,0.0,,Irr,2009 Jul 24,343,,351,,51.64,,LLEO/I,,
3450,A07585,NNA I,2009-038,C IH-I,STS-127 ISS Up Cargo (STS),,2009 Jul 15,A08069,2009 Jul 17 1948,Earth,,AO IN,,JSC,US,,,,1053,,1053,,0,,0.0,,0.0,,0.0,,Irr,2009 Jul 24,343,,351,,51.64,,LLEO/I,,
3451,A07446,NNA E,2008-059,CP E,EMU 3005,STS-127 EVA-1 EX20/FE2,2008 Nov 15,A06542,2009 Jul 18 1613,Earth,2009 Jul 18 2151,EVA,A06542,JSC,US,HASUN,EMU,,130,,130,,0,,2.0,,0.5,,2.0,,Suit,2008 Nov 18,348,,354,,51.64,,LLEO/I,,
3452,A07559,NNA C,2009-038,P TH-C,Kibo Exposed Facility,ISS JEM EF,2009 Jul 15,A06499,2009 Jul 18 1759,Earth,2009 Jul 18 1830,ATT,A07580,JAXA,J,IHIC,JEM EF,,3820,,3820,,3820,,5.0,,4.0,,5.2,,Box,2009 Jul 21,343,,351,,51.64,,LLEO/I,,
3453,A07559,NNA C,2009-038,P TH-C,Kibo Exposed Facility,ISS JEM EF,2009 Jul 15,A07580,2009 Jul 18 1830,Earth,2009 Jul 18 2058,ATT,A06499,JAXA,J,IHIC,JEM EF,,3820,,3820,,3820,,5.0,,4.0,,5.2,,Box,2009 Jul 21,343,,351,,51.64,,LLEO/I,,
3454,A07559,NNA C,2009-038,P TH-C,Kibo Exposed Facility,ISS JEM EF,2009 Jul 15,A06499,2009 Jul 18 2058,Earth,2009 Jul 18 2218,ATT,A07398,JAXA,J,IHIC,JEM EF,,3820,,3820,,3820,,5.0,,4.0,,5.2,,Box,2009 Jul 21,343,,351,,51.64,,LLEO/I,,
3455,A07446,NNA E,2008-059,CP E,EMU 3005,STS-127 EVA-1 EX20/FE2,2008 Nov 15,A06542,2009 Jul 18 2151,Earth,2009 Jul 20 1508?,TFR E,A06542,JSC,US,HASUN,EMU,,130,,130,,0,,2.0,,0.5,,2.0,,Suit,2008 Nov 18,348,,354,,51.64,,LLEO/I,,
3456,A07582,NNA E,2009-038,CP E-I,EMU 3003,STS-127 EVA-1 MS4,2009 Jul 15,A07555  ODS,2009 Jul 18 2151,Earth,2009 Jul 20 1508?,TFR E,A07555,JSC,US,HASUN,EMU,,130,,130,,0,,2.0,,0.5,,2.0,,Suit,2009 Jul 18,344,,351,,51.64,,LLEO/I,,
3457,A07559,NNA C,2009-038,P TH-C,Kibo Exposed Facility,ISS JEM EF,2009 Jul 15,A07398,2009 Jul 18 2218,Earth,,AO,,JAXA,J,IHIC,JEM EF,,3820,,3820,,3820,,5.0,,4.0,,5.2,,Box,2009 Jul 21,343,,351,,51.64,,LLEO/I,,
3458,A07568,NNA C,2009-038,CXTH-I,ICC-VLD,ICC VLD,2009 Jul 15,A07580,2009 Jul 19 1402,Earth,2009 Jul 19 1515?,ATT,A06499,JSC,US,RKKE,ICC,,1709,,1709,,0,,2.7,,4.5,,4.5,,Plate + 2 Box,2009 Jul 19,343,,351,,51.64,,LLEO/I,,
3459,A07568,NNA C,2009-038,CXTH-I,ICC-VLD,ICC VLD,2009 Jul 15,A06499,2009 Jul 19 1515?,Earth,2009 Jul 19 1658,ATT,A06687,JSC,US,RKKE,ICC,,1709,,1709,,0,,2.7,,4.5,,4.5,,Plate + 2 Box,2009 Jul 19,343,,351,,51.64,,LLEO/I,,
3460,A07568,NNA C,2009-038,CXTH-I,ICC-VLD,ICC VLD,2009 Jul 15,A06687,2009 Jul 19 1658,Earth,2009 Jul 21 1650?,ATT,A06499,JSC,US,RKKE,ICC,,1709,,1709,,0,,2.7,,4.5,,4.5,,Plate + 2 Box,2009 Jul 19,343,,351,,51.64,,LLEO/I,,
3461,S30582,30582,2007-004C,P   D,ARTEMIS P2,THEMIS P2,2007 Feb 17,A07173,2009 Jul 20,Earth,2009 Aug 21 1048,DSO,D00888,GSFC,US,SWALES,THEMIS,,125,,76,,125,,0.5,,0.8,,49.6,,Box + 2 Ant,2010 Feb 26,7268,,325166,,4.00,,CLO,,
3462,A07582,NNA E,2009-038,CP E-I,EMU 3003,STS-127 EVA-2 MS4,2009 Jul 15,A07555,2009 Jul 20 1508?,Earth,2009 Jul 20 2220,EVA,A06559,JSC,US,HASUN,EMU,,130,,130,,0,,2.0,,0.5,,2.0,,Suit,2009 Jul 18,344,,351,,51.64,,LLEO/I,,
3463,A07446,NNA E,2008-059,CP E,EMU 3005,STS-127 EVA-2 MS3,2008 Nov 15,A06542,2009 Jul 20 1508?,Earth,2009 Jul 20 2220,EVA,A06542,JSC,US,HASUN,EMU,,130,,130,,0,,2.0,,0.5,,2.0,,Suit,2008 Nov 18,348,,354,,51.64,,LLEO/I,,
3464,A07570,NNA C,2009-038,C TH-I,ISS SGANT,ISS SGANT,2009 Jul 15,A07269  F5,2009 Jul 20 1820,Earth,,AO,ISS ESP3,JSC,US,,ORU,,293,,293,,0,,1.8,,1.8,,1.8,,Dish + Cyl,2009 Jul 19,343,,351,,51.64,,LLEO/I,,Space-to-Ground Antenna
3465,A07569,NNA C,2009-038,C TH-I,Pump Module ORU,Pump Module S/N 06 (PM-2),2009 Jul 15,A07269  F3,2009 Jul 20 1920,Earth,2013 Dec 24 1508,ATT,A06728,JSC,US,JSC,ORU,,354,,354,,0,,1.8,,0.9,,1.8,,Box,2013 Dec 24,413,,419,,51.65,,LLEO/I,,
3466,A07571,NNA C,2009-038,C TH-I,ISS LDU ORU,ISS MT LDU ORU,2009 Jul 15,A07269  F4,2009 Jul 20 2030,Earth,2019 Jun 13,ATT,A07369,JSC,US,,ORU,,115,,115,,0,,1.2,,0.6,,1.2,,Box,2009 Jul 19,343,,351,,51.64,,LLEO/I,,Linear Drive Unit
3467,A07582,NNA E,2009-038,CP E-I,EMU 3003,STS-127 EVA-2 MS4,2009 Jul 15,A07555,2009 Jul 20 2220,Earth,2009 Jul 22 1428?,TFR E,A06559,JSC,US,HASUN,EMU,,130,,130,,0,,2.0,,0.5,,2.0,,Suit,2009 Jul 18,344,,351,,51.64,,LLEO/I,,
3468,A07446,NNA E,2008-059,CP E,EMU 3005,STS-127 EVA-2 MS3,2008 Nov 15,A06542,2009 Jul 20 2220,Earth,2009 Jul 24 1345,TFR E,A06542,JSC,US,HASUN,EMU,,130,,130,,0,,2.0,,0.5,,2.0,,Suit,2008 Nov 18,348,,354,,51.64,,LLEO/I,,
3469,A07563,NNA C,2009-038A,CXTH-C,Kibo ELM-ES,ISS JEM ELM Exposed Section,2009 Jul 15,A07580,2009 Jul 21 1245,Earth,2009 Jul 21 1330,ATT,A06499,JAXA,J,MHI?,JEM ELM,,953,,953,,0,,4.9,,2.0,,4.9,,Plate + Irr,2009 Jul 21,343,,351,,51.64,,LLEO/I,,ISS JLE
3470,A07563,NNA C,2009-038A,CXTH-C,Kibo ELM-ES,ISS JEM ELM Exposed Section,2009 Jul 15,A06499,2009 Jul 21 1330,Earth,2009 Jul 21 1435,ATT,A07559,JAXA,J,MHI?,JEM ELM,,953,,953,,0,,4.9,,2.0,,4.9,,Plate + Irr,2009 Jul 21,343,,351,,51.64,,LLEO/I,,ISS JLE
3471,A07563,NNA C,2009-038A,CXTH-C,Kibo ELM-ES,ISS JEM ELM Exposed Section,2009 Jul 15,A07559,2009 Jul 21 1435,Earth,2009 Jul 26 1218,ATT,A06499,JAXA,J,MHI?,JEM ELM,,953,,953,,0,,4.9,,2.0,,4.9,,Plate + Irr,2009 Jul 21,343,,351,,51.64,,LLEO/I,,ISS JLE
3472,A07568,NNA C,2009-038,CXTH-I,ICC-VLD,ICC VLD,2009 Jul 15,A06499,2009 Jul 21 1650?,Earth,2009 Jul 24 2133,ATT,A07580,JSC,US,RKKE,ICC,,1709,,1709,,0,,2.7,,4.5,,4.5,,Plate + 2 Box,2009 Jul 19,343,,351,,51.64,,LLEO/I,,
3473,A07582,NNA E,2009-038,CP E-I,EMU 3003,STS-127 EVA-3 MS4,2009 Jul 15,A07555,2009 Jul 22 1428?,Earth,2009 Jul 22 2031,EVA,A06559,JSC,US,HASUN,EMU,,130,,130,,0,,2.0,,0.5,,2.0,,Suit,2009 Jul 18,344,,351,,51.64,,LLEO/I,,
3474,A06383,NNA C,2000-078,C TT-I,ISS NiH Battery ORU S/N 0021,ISS P6 BAT ORU 2B1-1,2000 Dec  1,A06373  2B1,2009 Jul 22 1645?,Earth,2009 Jul 24 2003,ATT,A07568,JSC,US,,,,170,,170,,0,,1.0,,0.5,,1.0,,Box,2009 Jul 22,343,,351,,51.64,,LLEO/I,,
3475,A07572,NNA C,2009-038,C TH-I,ISS NiH Battery ORU S/N 0087,ISS P6 BAT ORU 1R,2009 Jul 15,A06373  2B1,2009 Jul 22 1726,Earth,2019 Oct  6 1307,ATT,A09077,JSC,US,,,,170,,170,,0,,1.0,,0.5,,1.0,,Box,2009 Jul 22,343,,351,,51.64,,LLEO/I,,
3476,A06384,NNA C,2000-078,C TT-I,ISS NiH Battery ORU S/N 0022,ISS P6 BAT ORU 2B1-2,2000 Dec  1,A07568,2009 Jul 22 1755,Earth,2009 Jul 31 1448:10,AL,,JSC,US,,,,170,,170,,0,,1.0,,0.5,,1.0,,Box,2009 Jul 22,343,,351,,51.64,,LLEO/I,,
3477,A07573,NNA C,2009-038,C TH-I,ISS NiH Battery ORU S/N 0099,ISS P6 BAT ORU 2R,2009 Jul 15,A06373  2B4,2009 Jul 22 1836,Earth,2019 Oct 11 1230,ATT,A09077,JSC,US,,,,170,,170,,0,,1.0,,0.5,,1.0,,Box,2009 Jul 22,343,,351,,51.64,,LLEO/I,,
3478,A06385,NNA C,2000-078,C TT-I,ISS NiH Battery ORU S/N 0015,ISS P6 BAT ORU 2B2-1,2000 Dec  1,A07568  2B2,2009 Jul 22 1926,Earth,2009 Jul 31 1448:10,AL,,JSC,US,,,,170,,170,,0,,1.0,,0.5,,1.0,,Box,2009 Jul 22,343,,351,,51.64,,LLEO/I,,
3479,A07582,NNA E,2009-038,CP E-I,EMU 3003,STS-127 EMU,2009 Jul 15,A07555,2009 Jul 22 2031,Earth,2009 Jul 31 1448:10,AL IN,,JSC,US,HASUN,EMU,,130,,130,,0,,2.0,,0.5,,2.0,,Suit,2009 Jul 18,344,,351,,51.64,,LLEO/I,,
3480,A07583,NNA E,2009-038,CP E-I,EMU 3018,STS-127 EVA-3 MS1,2009 Jul 15,A07555  ODS,2009 Jul 22 2031,Earth,2009 Jul 24 1345,TFR E,A07555,JSC,US,HASUN,EMU,,130,,130,,0,,2.0,,0.5,,2.0,,Suit,2009 Jul 22,343,,351,,51.64,,LLEO/I,,
3481,A07565,NNA C,2009-038,C TS-I,MAXI,ISS MAXI,2009 Jul 15,A07400,2009 Jul 23 1420,Earth,2009 Jul 23 1525,ATT,A07559,JAXA,J,MHI?,JEM EFP,,500,,500,,0,,1.9,,0.8,,1.9,,Box,2009 Jul 21,343,,351,,51.64,,LLEO/I,,
3482,A07565,NNA C,2009-038,C TS-I,MAXI,ISS MAXI,2009 Jul 15,A07559  EFU1,2009 Jul 23 1525,Earth,,AO,ISS,JAXA,J,MHI?,JEM EFP,,500,,500,,0,,1.9,,0.8,,1.9,,Box,2009 Jul 21,343,,351,,51.64,,LLEO/I,,
3483,S45265,NNA C,2009-038,C TS-I,IOCS,ISS ICS-EF,2009 Jul 15,A07400,2009 Jul 23 1726,Earth,2009 Jul 23 1858,ATT,A07559,JAXA,J,MHI?,JEM EFP,,310,,310,,0,,1.9,,0.8,,1.9,,Box,2009 Jul 21,343,,351,,51.64,,LLEO/I,,
3484,S45265,NNA C,2009-038,C TS-I,IOCS,ISS ICS-EF,2009 Jul 15,A07559  EFU7,2009 Jul 23 1858,Earth,2020 Feb 20,ATT,A07400,JAXA,J,MHI?,JEM EFP,,310,,310,,0,,1.9,,0.8,,1.9,,Box,2009 Jul 21,343,,351,,51.64,,LLEO/I,,
3485,S43870,NNA C,2009-038,P TS-I,SEDA-AP,ISS SEDA-AP,2009 Jul 15,A07400,2009 Jul 23 2045,Earth,2009 Jul 23 2120,ATT,A07559,JAXA,J,MHI?,JEM EFP,,500,,500,,0,,1.9,,0.8,,1.9,,Box,2009 Jul 21,343,,351,,51.64,,LLEO/I,,
3486,S43870,NNA C,2009-038,P TS-I,SEDA-AP,ISS SEDA-AP,2009 Jul 15,A07559  EFU9,2009 Jul 23 2120,Earth,2015 Jul 10,ATT,A07400,JAXA,J,MHI?,JEM EFP,,500,,500,,0,,1.9,,0.8,,1.9,,Box,2009 Jul 21,343,,351,,51.64,,LLEO/I,,
3487,A07446,NNA E,2008-059,CP E,EMU 3005,STS-127 EVA-4 MS3,2008 Nov 15,A06542,2009 Jul 24 1345,Earth,2009 Jul 24 2107,EVA,A06542,JSC,US,HASUN,EMU,,130,,130,,0,,2.0,,0.5,,2.0,,Suit,2008 Nov 18,348,,354,,51.64,,LLEO/I,,
3488,A07583,NNA E,2009-038,CP E-I,EMU 3018,STS-127 EVA-4 MS1,2009 Jul 15,A07555,2009 Jul 24 1345,Earth,2009 Jul 24 2107,EVA,A06559,JSC,US,HASUN,EMU,,130,,130,,0,,2.0,,0.5,,2.0,,Suit,2009 Jul 22,343,,351,,51.64,,LLEO/I,,
3489,A07574,NNA C,2009-038,C TH-I,ISS NiH Battery ORU S/N 0096,ISS P6 BAT ORU 3R,2009 Jul 15,A06373  2B3,2009 Jul 24 1519,Earth,2019 Oct  6 1610,ATT,A09077,JSC,US,,,,170,,170,,0,,1.0,,0.5,,1.0,,Box,2009 Jul 24,343,,351,,51.64,,LLEO/I,,
3490,A06386,NNA C,2000-078,C TT-I,ISS NiH Battery ORU S/N 0016,ISS P6 BAT ORU 2B2-2,2000 Dec  1,A07568,2009 Jul 24 1612,Earth,2009 Jul 31 1448:10,AL,,JSC,US,,,,170,,170,,0,,1.0,,0.5,,1.0,,Box,2009 Jul 22,343,,351,,51.64,,LLEO/I,,
3491,A07575,NNA C,2009-038,C TH-I,ISS NiH Battery ORU S/N 0093,ISS P6 BAT ORU 4R,2009 Jul 15,A06373  2B2,2009 Jul 24 1719,Earth,2019 Oct  6 1444,ATT,A08474,JSC,US,,,,170,,170,,0,,1.0,,0.5,,1.0,,Box,2009 Jul 24,343,,351,,51.64,,LLEO/I,,
3492,A06387,NNA C,2000-078,C TT-I,ISS NiH Battery ORU S/N 0018,ISS P6 BAT ORU 2B3-1,2000 Dec  1,A07568,2009 Jul 24 1810,Earth,2009 Jul 31 1448:10,AL,,JSC,US,,,,170,,170,,0,,1.0,,0.5,,1.0,,Box,2009 Jul 22,343,,351,,51.64,,LLEO/I,,
3493,A07576,NNA C,2009-038,C TH-I,ISS NiH Battery ORU S/N 0097,ISS P6 BAT ORU 5R,2009 Jul 15,A06373  2B5,2009 Jul 24 1853,Earth,2019 Oct 11 1503,ATT,A09077,JSC,US,,,,170,,170,,0,,1.0,,0.5,,1.0,,Box,2009 Jul 24,343,,351,,51.64,,LLEO/I,,
3494,A06388,NNA C,2000-078,C TT-I,ISS NiH Battery ORU S/N 0019,ISS P6 BAT ORU 2B3-2,2000 Dec  1,A07568,2009 Jul 24 1924,Earth,2009 Jul 31 1448:10,AL,,JSC,US,,,,170,,170,,0,,1.0,,0.5,,1.0,,Box,2009 Jul 22,343,,351,,51.64,,LLEO/I,,
3495,A07577,NNA C,2009-038,C TH-I,ISS NiH Battery ORU S/N 0100,ISS P6 BAT ORU 6R,2009 Jul 15,A06373  2B6,2009 Jul 24 1950,Earth,2019 Oct 11 1350,ATT,A09077,JSC,US,,,,170,,170,,0,,1.0,,0.5,,1.0,,Box,2009 Jul 24,343,,351,,51.64,,LLEO/I,,
3496,A06383,NNA C,2000-078,C TT-I,ISS NiH Battery ORU S/N 0021,ISS P6 BAT ORU 2B1-1,2000 Dec  1,A07568,2009 Jul 24 2003,Earth,2009 Jul 31 1448:10,AL,,JSC,US,,,,170,,170,,0,,1.0,,0.5,,1.0,,Box,2009 Jul 22,343,,351,,51.64,,LLEO/I,,
3497,A07446,NNA E,2008-059,CP E,EMU 3005,STS-127 EVA-4 MS3,2008 Nov 15,A06542,2009 Jul 24 2107,Earth,2009 Jul 27 1130?,TFR E,A06542,JSC,US,HASUN,EMU,,130,,130,,0,,2.0,,0.5,,2.0,,Suit,2008 Nov 18,348,,354,,51.64,,LLEO/I,,
3498,A07583,NNA E,2009-038,CP E-I,EMU 3018,STS-127 EVA-4 MS1,2009 Jul 15,A07555,2009 Jul 24 2107,Earth,2009 Jul 27 1130?,TFR E,A06559,JSC,US,HASUN,EMU,,130,,130,,0,,2.0,,0.5,,2.0,,Suit,2009 Jul 22,343,,351,,51.64,,LLEO/I,,
3499,A07568,NNA C,2009-038,CXTH-I,ICC-VLD,ICC VLD,2009 Jul 15,A07580,2009 Jul 24 2133,Earth,2009 Jul 24 2250,ATT,S35633,JSC,US,RKKE,ICC,,1709,,1709,,0,,2.7,,4.5,,4.5,,Plate + 2 Box,2009 Jul 19,343,,351,,51.64,,LLEO/I,,
3500,A07568,NNA C,2009-038,CXTH-I,ICC-VLD,ICC VLD,2009 Jul 15,S35633,2009 Jul 24 2250,Earth,2009 Jul 31 1448:10,AL,,JSC,US,RKKE,ICC,,1709,,1709,,0,,2.7,,4.5,,4.5,,Plate + 2 Box,2009 Jul 19,343,,351,,51.64,,LLEO/I,,
3501,A07563,NNA C,2009-038A,CXTH-C,Kibo ELM-ES,ISS JEM ELM Exposed Section,2009 Jul 15,A06499,2009 Jul 26 1218,Earth,2009 Jul 26 1257,ATT,A07580,JAXA,J,MHI?,JEM ELM,,953,,953,,0,,4.9,,2.0,,4.9,,Plate + Irr,2009 Jul 21,343,,351,,51.64,,LLEO/I,,ISS JLE
3502,A07563,NNA C,2009-038A,CXTH-C,Kibo ELM-ES,ISS JEM ELM Exposed Section,2009 Jul 15,A07580,2009 Jul 26 1257,Earth,2009 Jul 26 1345,ATT,S35633,JAXA,J,MHI?,JEM ELM,,953,,953,,0,,4.9,,2.0,,4.9,,Plate + Irr,2009 Jul 21,343,,351,,51.64,,LLEO/I,,ISS JLE
3503,A07563,NNA C,2009-038A,CXTH-C,Kibo ELM-ES,ISS JEM ELM Exposed Section,2009 Jul 15,S35633,2009 Jul 26 1345,Earth,2009 Jul 31 1448:10,AL,,JAXA,J,MHI?,JEM ELM,,953,,953,,0,,4.9,,2.0,,4.9,,Plate + Irr,2009 Jul 21,343,,351,,51.64,,LLEO/I,,ISS JLE
3504,A07446,NNA E,2008-059,CP E,EMU 3005,STS-127 EVA-5 MS3,2008 Nov 15,A06542,2009 Jul 27 1130?,Earth,2009 Jul 27 1627,EVA,A06542,JSC,US,HASUN,EMU,,130,,130,,0,,2.0,,0.5,,2.0,,Suit,2008 Nov 18,348,,354,,51.64,,LLEO/I,,
3505,A07583,NNA E,2009-038,CP E-I,EMU 3018,STS-127 EVA-5 MS1,2009 Jul 15,A07555,2009 Jul 27 1130?,Earth,2009 Jul 27 1627,EVA,A06559,JSC,US,HASUN,EMU,,130,,130,,0,,2.0,,0.5,,2.0,,Suit,2009 Jul 22,343,,351,,51.64,,LLEO/I,,
3506,A07446,NNA E,2008-059,CP E,EMU 3005,STS-127 EVA-5 MS3,2008 Nov 15,A06542,2009 Jul 27 1627,Earth,2009 Sep  1 2144?,TFR E,A06542,JSC,US,HASUN,EMU,,130,,130,,0,,2.0,,0.5,,2.0,,Suit,2008 Nov 18,348,,354,,51.64,,LLEO/I,,
3507,A07583,NNA E,2009-038,CP E-I,EMU 3018,,2009 Jul 15,A07555,2009 Jul 27 1627,Earth,2009 Jul 31 1448:10,AL IN,,JSC,US,HASUN,EMU,,130,,130,,0,,2.0,,0.5,,2.0,,Suit,2009 Jul 22,343,,351,,51.64,,LLEO/I,,
3508,A07586,NNA I,2009-038,CCIH-I,STS-127 ISS Down Cargo (STS),,2009 Jul 15,A07555,2009 Jul 28 1508,Earth,2009 Jul 31 1448:10,AL IN,,JSC,US,,,,973,,973,,0,,0.0,,0.0,,0.0,,Irr,2009 Jul 24,343,,351,,51.64,,LLEO/I,,
3509,S35633,35633,2009-038A,PH H-V,Endeavour (STS-127),OV-105,2009 Jul 15,A06140,2009 Jul 28 1725:56,Earth,2009 Jul 31 1448:10,L,KSC RW15,JSC,US,BNAP,STS OV,,99542,,89306,,114604,,37.3,,23.8,,37.3,,Box + 2 Wing + Fin,2009 Jul 18,344,,351,,51.64,,LLEO/I,,
3510,S35641,35641,2009-040A,PP H-V,Progress M-67,Progress 7K-TGM No.367,2009 Jul 24,S26400,2009 Jul 29 1112,Earth,2009 Sep 21 0724,UDK,,RKKE,RU,PROGT,Progress,11D428A,7200,,4600,,7200,,7.9,,2.7,,7.9,,Sphere + Cone + Cyl + 2 Pan,2009 Jul 25,254,,310,,51.64,,LLEO/I,,ISS 34P
3511,A08978,NNA I,2009-040,CCIH-I---,Progress M-67 Up Cargo,ISS 32P Up Cargo,2009 Jul 24,A08069,2009 Jul 30?,Earth,,AO IN,,RKKE,SU,RKKE,,,0,,0,,0,,0.0,,0.0,,0.0,,Irr,2009 Dec 21,341,,353,,51.64,,LLEO/I,,
3512,S32763,32763,2008-016A,P,DBSD-G1,ICO G1,2008 Apr 14,S32764,2009 Aug,Earth,2012 Mar,N,,DBSD,US,LOR,SSL-1300,R-4D-15-300,6600,,3000,,6600,,8.2,,3.0,,30.0,,Box + 2 Pan,2008 Apr 28,35771,,35801,,5.99,,GEO/I,,
3513,S24665,24665,1996-067A,P,Eutelsat W48,Eutelsat HB2,1996 Nov 21,S24665,2009 Aug,Earth,2012 Mar  1,N,,EUTSA,F,MMST,Eurostar 2000+,R-4D-11-300,2910,,1150,,2910,,4.0,,2.3,,27.9,,Box + 2 Pan,1996 Dec 22,35776,,35792,,0.09,,GEO/S,,
3514,S24732,24732,1997-007A,P,Intelsat IS-26,JCSAT 4,1997 Feb 17,S24732,2009 Aug,Earth,,O,,INTELB,BM,HSES,HS-601,R-4D-11-300,3090,,1600,,3090,,4.0,,2.8,,26.2,,Box + 2 Pan,1997 Mar 19,35780,,35792,,0.03,,GEO/S,,
3515,A06325,NNA C,2000-062,PPT--C-,PMA-3,PMA-3,2000 Oct 11,A06499,2009 Aug  7 1010?,Earth,2009 Aug  7 1200,ATT,S25575,JSC,US,BOHB,ISS PMA,,1156,,1156,,1156,,2.7,,2.4,,2.7,,Slanted Cyl,2000 Oct 16,374,,380,,51.58,,LLEO/I,,
3516,A06325,NNA C,2000-062,PPT--C-,PMA-3,PMA-3,2000 Oct 11,S25575  P,2009 Aug  7 1200,Earth,2010 Jan 23 0956?,ATT,A06499,JSC,US,BOHB,ISS PMA,,1156,,1156,,1156,,2.7,,2.4,,2.7,,Slanted Cyl,2000 Oct 16,374,,380,,51.58,,LLEO/I,,
3517,S23723,23723,1995-064A,P,Amos 5i,Asiasat 2,1995 Nov 28,S23723,2009 Sep,Earth,,O,,IAIS,IL,RCA,AS7000,2x Leros 1B,3460,,1500,,3460,,5.5,,2.2,,24.0,,Box + 2 Pan,1996 Jan 18,35779,,35794,,0.19,,GEO/S,,
3518,S24931,24931,1997-049A,P,Eutelsat W75,Hot Bird 3,1997 Sep  2,S24931,2009 Sep,Earth,,O,,EUTSA,F,MMST,Eurostar 2000+,R-4D-11-300,2915,,1280,,2915,,4.0,,2.3,,27.9,,Box + 2 Pan,1997 Oct  4,35692,,35877,,0.49,,GEO/S,,
3519,S24931,24931,1997-049A,PA,ABS-1B,Hot Bird 3,1997 Sep  2,S24931,2009 Sep,Earth,2011 Jun,LEASE,,ABS,HK,MMST,Eurostar 2000+,R-4D-11-300,2915,,1280,,2915,,4.0,,2.3,,27.9,,Box + 2 Pan,1997 Oct  4,35692,,35877,,0.49,,GEO/S,,
3520,A07594,NNA C,2009-045,C TH-I,Rate Gyro Assembly,ISS S0 RGA ORU S0-2R,2009 Aug 29,A06542,2009 Aug 31,Earth,2009 Sep  5 2220,TFR E,A06542,JSC,US,JSC,ORU,,20,,20,,0,,0.5,,0.5,,0.5,,Box?,2009 Sep  1,341,,353,,51.64,,LLEO/I,,
3521,A07595,NNA C,2009-045,C TH-I,RPCM,ISS S0-1A-D (R) RPCM ORU,2009 Aug 29,A06542,2009 Aug 31,Earth,2009 Sep  5 2220,TFR E,A06542,JSC,US,,,,5,,5,,0,,0.2,,0.1,,0.2,,Box,2009 Sep  1,341,,353,,51.64,,LLEO/I,,
3522,A07596,NNA C,2009-045,C TH-I,GPS Antenna 2R,ISS GPS Antenna No. 2R2,2009 Aug 29,A06542,2009 Aug 31,Earth,2009 Sep  5 2220,TFR E,A06542,JSC,US,,,,20,,20,,0,,0.3,,0.1,,0.3,,Plate,2009 Sep  1,341,,353,,51.64,,LLEO/I,,
3523,A07597,NNA C,2009-045,C TH-I,GPS Antenna 4R,ISS GPS Antenna No. 4R,2009 Aug 29,A06542,2009 Aug 31,Earth,2009 Sep  5 2220,TFR E,A06542,JSC,US,,,,20,,20,,0,,0.3,,0.1,,0.3,,Plate,2009 Sep  1,341,,353,,51.64,,LLEO/I,,
3524,S35811,35811,2009-045A,PH H-V,Discovery (STS-128),OV-103,2009 Aug 29,A06140,2009 Aug 31 0053:57,Earth,2009 Sep  8 1926:22,UDK,,JSC,US,BNAP,STS OV,,97418,,88328,,115517,,37.3,,23.8,,37.3,,Box + 2 Wing + Fin,2009 Aug 29,219,,264,,51.66,,LLEO/I,,
3525,A07609,NNA I,2009-045,C IH-I,STS-128 ISS Consumables,,2009 Aug 29,A08069,2009 Aug 31 0233,Earth,,AO IN,,JSC,US,,,,343,,343,,0,,0.0,,0.0,,0.0,,Irr,2009 Sep  1,341,,353,,51.64,,LLEO/I,,
