,JCAT,Satcat,Piece,Type,Name,PLName,LDate,Parent,SDate,Primary,DDate,Status,Dest,Owner,State,Manufacturer,Bus,Motor,Mass,MassFlag,DryMass,DryFlag,TotMass,TotFlag,Length,LFlag,Diameter,DFlag,Span,SpanFlag,Shape,ODate,Perigee,PF,Apogee,AF,Inc,IF,OpOrbit,OQUAL,AltNames
1911,C11842,NNA,,CX,ISON 80700,ISON Unknown [16.6  31.80],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Nov  1,12518,,32183,,26.89,,MEO,,
1912,C11843,NNA,,CX,ISON 113001,ISON Unknown [16.6   9.90],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Nov  1,24985,,34171,,15.82,,MEO,,
1913,C11844,NNA,,CX,ISON 141003,ISON Unknown [17.3   1.71],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Oct 31,34522,,36057,,14.22,,GEO/ID,,
1914,C11845,NNA,,CX,ISON 142012,ISON Unknown [17.8   1.53],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Nov  1,34638,,36333,,11.43,,GEO/ID,,
1915,C11846,NNA,,CX,ISON 142510,ISON Unknown [18.1   0.01],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Oct 31,35226,,35923,,12.42,,GEO/ID,,
1916,C11847,NNA,,CX,ISON 142712,ISON Unknown [17.3   0.47],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Nov  1,34788,,36453,,12.26,,GEO/ID,,
1917,C11848,NNA,,CX,ISON 143561,ISON Unknown [18.1   1.23],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Nov  1,33510,,38019,,13.08,,GEO/NS,,
1918,C11849,NNA,,CX,ISON 143562,ISON Unknown [16.1   5.90],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Oct 31,32652,,38920,,0.19,,GEO/T,,
1919,C11850,NNA,,CX,ISON 143676,ISON Unknown [17.6   0.01],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Nov  1,34057,,37512,,11.97,,GEO/I,,
1920,C11851,NNA,,CX,ISON 145009,ISON Unknown [18.2   1.23],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Oct 31,33950,,38164,,15.16,,GEO/ID,,
1921,C11852,NNA,,CX,ISON 145803,ISON Unknown [15.8  25.40],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Oct 31,25764,,46675,,14.88,,GEO/NS,,
1922,C11853,NNA,,CX,ISON 39400,ISON Unknown [16.8   0.03],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Nov  7,212,,22732,,20.71,,HEO,,
1923,C11854,NNA,,CX,ISON 47102,ISON Unknown [17.0   1.02],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Nov  8,564,,26823,,8.90,,HEO,,
1924,C11855,NNA,,CX,ISON 60802,ISON Unknown [16.8   0.10],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Nov  8,352,,34500,,63.20,,GTO,,
1925,C11856,NNA,,CX,ISON 62403,ISON Unknown [17.1   0.54],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Nov  8,593,,35085,,1.71,,GTO,,
1926,C11857,NNA,,CX,ISON 100001,ISON Unknown [17.1   6.42],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Nov  8,12097,,41394,,1.00,,MEO,,
1927,C11858,NNA,,CX,ISON 109800,ISON Unknown [17.1  33.00],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Nov  8,9525,,48340,,12.08,,HEO,,
1928,C11859,NNA,,CX,ISON 131802,ISON Unknown [16.0   9.08],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Nov  8,22299,,44596,,5.20,,MEO,,
1929,C11860,NNA,,CX,ISON 134500,ISON Unknown [17.3   7.41],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Nov  7,28509,,39456,,12.04,,MEO,,
1930,C11861,NNA,,CX,ISON 140302,ISON Unknown [17.4   0.01],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Nov  7,27353,,42865,,3.45,,GEO/NS,,
1931,C11862,NNA,,CX,ISON 141505,ISON Unknown [16.6  18.10],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Nov  8,24609,,46177,,10.54,,GEO/NS,,
1932,C11863,NNA,,CX,ISON 143677,ISON Unknown [18.3   0.76],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Nov  7,35395,,36196,,13.07,,GEO/ID,,
1933,C11864,NNA,,CX,ISON 144219,ISON Unknown [16.9   6.54],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Nov  8,30608,,41190,,17.57,,GEO/NS,,
1934,C11865,NNA,,CX,ISON 144307,ISON Unknown [16.8   0.16],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Nov  8,35673,,36171,,13.97,,GEO/ID,,
1935,C11866,NNA,,CX,ISON 153203,ISON Unknown [16.2  30.40],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Nov  7,25644,,49516,,14.16,,VHEO,,
1936,C11867,NNA,,CX,ISON 56500,ISON Unknown [16.8   0.85],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Nov 15,1483,,31070,,7.43,,HEO,,
1937,C11868,NNA,,CX,ISON 62906,ISON Unknown [17.8   0.84],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Nov 14,1357,,34586,,5.46,,GTO,,
1938,C11869,NNA,,CX,ISON 67602,ISON Unknown [17.2   0.29],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Nov 14,1819,,36513,,6.20,,GTO,,
1939,C11870,NNA,,CX,ISON 100302,ISON Unknown [15.4  19.00],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Nov 15,4047,,49587,,19.32,,HEO,,
1940,C11871,NNA,,CX,ISON 112800,ISON Unknown [17.1  51.40],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Nov 14,10214,,48820,,20.41,,HEO,,
1941,C11872,NNA,,CX,ISON 120800,ISON Unknown [16.6  39.90],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Nov 15,10020,,52495,,32.05,,HEO,,
1942,C11873,NNA,,CX,ISON 126600,ISON Unknown [17.3  18.30],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Nov 14,10313,,54577,,24.16,,HEO,,
1943,C11874,NNA,,CX,ISON 130801,ISON Unknown [17.0  23.10],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Nov 15,15864,,50587,,13.07,,MEO,,
1944,C11875,NNA,,CX,ISON 137702,ISON Unknown [17.3  12.20],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Nov 15,27290,,41984,,16.68,,MEO,,
1945,C11876,NNA,,CX,ISON 137803,ISON Unknown [17.4   2.47],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Nov 14,12346,,56972,,3.37,,HEO,,
1946,C11877,NNA,,CX,ISON 142612,ISON Unknown [17.3   2.18],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Nov 15,33135,,38060,,6.54,,GEO/NS,,
1947,C11878,NNA,,CX,ISON 147802,ISON Unknown [16.6  11.50],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Nov 14,32317,,40930,,20.66,,GEO/NS,,
1948,C11879,NNA,,CX,ISON 158300,ISON Unknown [17.2   5.57],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Nov 14,25619,,51591,,17.09,,VHEO,,
1949,C11880,NNA,,CX,ISON 164101,ISON Unknown [16.8   3.42],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Nov 15,22154,,57276,,11.98,,VHEO,,
1950,C11881,NNA,,CX,ISON 111300,ISON Unknown [16.9  15.00],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Nov 21,9302,,49087,,10.53,,HEO,,
1951,C11882,NNA,,CX,ISON 141803,ISON Unknown [17.7   0.01],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Nov 21,26263,,44595,,11.75,,GEO/NS,,
1952,C11883,NNA,,CX,ISON 156701,ISON Unknown [17.7   1.84],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Nov 21,36974,,39665,,15.04,,VHEO,,
1953,C11884,NNA,,CX,ISON 14200,ISON Unknown [17.0   5.13],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Nov 29,498,,4893,,66.31,,MEO,,
1954,C11885,NNA,,CX,ISON 50703,ISON Unknown [18.8   0.05],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Nov 28,437,,28968,,7.76,,HEO,,
1955,C11886,NNA,,CX,ISON 51801,ISON Unknown [15.6   0.08],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Nov 28,711,,29387,,6.22,,HEO,,
1956,C11887,NNA,,CX,ISON 63904,ISON Unknown [14.3   0.23],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Nov 29,854,,35664,,4.25,,GTO,,
1957,C11888,NNA,,CX,ISON 66102,ISON Unknown [16.6   0.54],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Nov 28,575,,37070,,10.88,,GTO,,
1958,C11889,NNA,,CX,ISON 66103,ISON Unknown [16.9   0.01],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Nov 28,609,,36955,,3.51,,GTO,,
1959,C11890,NNA,,CX,ISON 70403,ISON Unknown [15.3   1.39],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Nov 29,909,,38811,,62.65,,HEO/M,,
1960,C11891,NNA,,CX,ISON 81601,ISON Unknown [15.0   4.95],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Nov 29,6911,,38201,,13.09,,HEO,,
1961,C11892,NNA,,CX,ISON 119200,ISON Unknown [16.8  20.20],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Nov 28,13038,,48709,,26.94,,MEO,,
1962,C11893,NNA,,CX,ISON 119500,ISON Unknown [16.8  13.40],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Nov 29,24561,,37231,,13.84,,MEO,,
1963,C11894,NNA,,CX,ISON 131300,ISON Unknown [16.9  21.50],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Nov 28,19499,,47041,,12.49,,MEO,,
1964,C11895,NNA,,CX,ISON 136804,ISON Unknown [16.8  34.20],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Nov 28,3895,,64929,,11.50,,HEO,,
1965,C11896,NNA,,CX,ISON 136903,ISON Unknown [17.8   6.63],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Nov 29,31552,,37364,,12.52,,MEO,,
1966,C11897,NNA,,CX,ISON 139603,ISON Unknown [15.6   2.60],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Nov 29,21888,,48093,,2.52,,GEO/NS,,
1967,C11898,NNA,,CX,ISON 140205,ISON Unknown [15.2  40.80],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Nov 29,11382,,58664,,10.79,,GEO/NS,,
1968,C11899,NNA,,CX,ISON 141004,ISON Unknown [18.2   0.28],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Nov 29,34771,,35778,,12.92,,GEO/ID,,
1969,C11900,NNA,,CX,ISON 142321,ISON Unknown [17.6   2.91],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Nov 29,30134,,40927,,12.55,,GEO/NS,,
1970,C11901,NNA,,CX,ISON 143123,ISON Unknown [17.6   0.56],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Nov 28,34240,,37166,,5.68,,GEO/ID,,
1971,C11902,NNA,,CX,ISON 143215,ISON Unknown [17.9   0.24],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Nov 28,35460,,35974,,12.93,,GEO/ID,,
1972,C11903,NNA,,CX,ISON 143563,ISON Unknown [15.8   9.25],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Nov 29,27899,,43630,,20.49,,GEO/NS,,
1973,C11904,NNA,,CX,ISON 143564,ISON Unknown [16.9   5.71],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Nov 28,26442,,45081,,8.84,,GEO/NS,,
1974,C11905,NNA,,CX,ISON 144014,ISON Unknown [17.4  15.40],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Nov 28,21281,,50442,,26.32,,GEO/NS,,
1975,C11906,NNA,,CX,ISON 144114,ISON Unknown [17.1   9.41],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Nov 28,33765,,37969,,17.64,,GEO/ID,,
1976,C11907,NNA,,CX,ISON 145509,ISON Unknown [17.6   2.37],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Nov 29,33875,,38450,,6.74,,GEO/NS,,
1977,C11908,NNA,,CX,ISON 146502,ISON Unknown [17.2   8.74],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Nov 28,29508,,43143,,7.57,,GEO/NS,,
1978,C11909,NNA,,CX,ISON 147803,ISON Unknown [16.0  44.10],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Nov 28,20897,,52669,,30.43,,GEO/NS,,
1979,C11910,NNA,,CX,ISON 148001,ISON Unknown [18.2   0.28],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Nov 28,35284,,38009,,15.18,,GEO/ID,,
1980,C11911,NNA,,CX,ISON 152501,ISON Unknown [15.4  28.00],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Nov 28,17498,,57319,,8.77,,VHEO,,
1981,C11912,NNA,,CX,ISON 162100,ISON Unknown [17.4   5.26],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Nov 28,33068,,45575,,17.05,,VHEO,,
1982,C11913,NNA,,CX,ISON 162800,ISON Unknown [16.6  21.30],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Nov 29,31087,,47664,,18.12,,VHEO,,
1983,C11914,NNA,,CX,ISON 62806,ISON Unknown [15.4   0.00],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Dec  5,535,,35313,,8.23,,GTO,,
1984,C11915,NNA,,CX,ISON 63202,ISON Unknown [17.0   0.01],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Dec  5,393,,35784,,6.20,,GTO,,
1985,C11916,NNA,,CX,ISON 66404,ISON Unknown [15.8   0.01],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Dec  5,1333,,36361,,62.96,,GTO,,
1986,C11917,NNA,,CX,ISON 96402,ISON Unknown [17.2   3.05],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Dec  5,16248,,35678,,5.42,,MEO,,
1987,C11918,NNA,,CX,ISON 108600,ISON Unknown [17.2   0.01],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Dec  6,15066,,42055,,19.50,,MEO,,
1988,C11919,NNA,,CX,ISON 112000,ISON Unknown [16.1  23.30],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Dec  5,18759,,39860,,10.40,,MEO,,
1989,C11920,NNA,,CX,ISON 118500,ISON Unknown [17.1   0.01],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Dec  5,19722,,41583,,7.36,,MEO,,
1990,C11921,NNA,,CX,ISON 118600,ISON Unknown [17.1  26.70],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Dec  6,19086,,42330,,1.91,,MEO,,
1991,C11922,NNA,,CX,ISON 122400,ISON Unknown [17.0   9.87],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Dec  5,29372,,33722,,12.71,,MEO,,
1992,C11923,NNA,,CX,ISON 130802,ISON Unknown [16.8   5.30],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Dec  6,30817,,35679,,7.20,,MEO,,
1993,C11924,NNA,,CX,ISON 139508,ISON Unknown [17.4   0.01],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Dec  6,32691,,37254,,4.38,,GEO/NS,,
1994,C11925,NNA,,CX,ISON 141506,ISON Unknown [17.6   0.55],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Dec  6,34020,,36762,,5.62,,GEO/ID,,
1995,C11926,NNA,,CX,ISON 142811,ISON Unknown [17.9   3.81],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Dec  6,32060,,39213,,14.02,,GEO/NS,,
1996,C11927,NNA,,CX,ISON 143012,ISON Unknown [18.2   0.01],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Dec  5,34312,,37036,,13.24,,GEO/ID,,
1997,C11928,NNA,,CX,ISON 143124,ISON Unknown [17.1   0.82],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Dec  6,34261,,37123,,11.46,,GEO/ID,,
1998,C11929,NNA,,CX,ISON 143417,ISON Unknown [16.8   0.01],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Dec  5,25669,,45690,,12.77,,GEO/NS,,
1999,C11930,NNA,,CX,ISON 143734,ISON Unknown [17.5  10.10],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Dec  5,32395,,39200,,20.55,,GEO/NS,,
2000,C11931,NNA,,CX,ISON 144308,ISON Unknown [17.0   0.01],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Dec  5,32664,,39160,,17.50,,GEO/NS,,
2001,C11932,NNA,,CX,ISON 144908,ISON Unknown [17.8   0.00],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Dec  6,35782,,36312,,13.20,,GEO/ID,,
2002,C11933,NNA,,CX,ISON 146204,ISON Unknown [17.7   0.01],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Dec  5,35832,,36760,,13.14,,GEO/ID,,
2003,C11934,NNA,,CX,ISON 147403,ISON Unknown [17.3   2.71],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Dec  6,31577,,41479,,15.97,,GEO/NS,,
2004,C11935,NNA,,CX,ISON 158801,ISON Unknown [16.1  41.30],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Dec  6,5748,,71572,,11.73,,VHEO,,
2005,C11936,NNA,,CX,ISON 49303,ISON Unknown [14.8  13.60],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Dec 12,4368,,24265,,48.62,,MEO,,
2006,C11937,NNA,,CX,ISON 51502,ISON Unknown [16.1   0.03],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Dec 13,993,,28869,,7.55,,HEO,,
2007,C11938,NNA,,CX,ISON 60602,ISON Unknown [14.7   0.01],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Dec 13,561,,34201,,63.08,,GTO,,
2008,C11939,NNA,,CX,ISON 64505,ISON Unknown [15.8  16.50],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Dec 12,10606,,26120,,32.90,,MEO,,
2009,C11940,NNA,,CX,ISON 64905,ISON Unknown [12.2   0.23],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Dec 12,1149,,35859,,5.15,,GTO,,
2010,C11941,NNA,,CX,ISON 72502,ISON Unknown [14.8   0.18],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Dec 13,1550,,39194,,62.88,,HEO/M,,
2011,C11942,NNA,,CX,ISON 133801,ISON Unknown [16.5   5.34],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Dec 13,6943,,60778,,20.59,,HEO,,
2012,C11943,NNA,,CX,ISON 143913,ISON Unknown [16.6  30.00],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Dec 13,15741,,55716,,19.43,,GEO/NS,,
2013,C11944,NNA,,CX,ISON 144715,ISON Unknown [16.1  15.60],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Dec 12,9289,,62663,,24.73,,GEO/NS,,
2014,C11945,NNA,,CX,ISON 156301,ISON Unknown [17.0  30.80],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Dec 13,3427,,73099,,14.76,,VHEO,,
2015,C11946,NNA,,CX,ISON 161900,ISON Unknown [16.6   6.92],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Dec 12,37094,,41434,,15.75,,VHEO,,
2016,C11947,NNA,,CX,ISON 12800,ISON Unknown [12.8   0.27],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Dec 20,191,,3557,,47.59,,MEO,,
2017,C11948,NNA,,CX,ISON 20600,ISON Unknown [17.0   0.09],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Dec 19,231,,10159,,21.09,,MEO,,
2018,C11949,NNA,,CX,ISON 25903,ISON Unknown [16.3   0.00],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Dec 20,196,,13981,,39.95,,HEO,,
2019,C11950,23041,1988-077L,CX,ISON 66008,deb Transtage D-3,1988 Sep  2,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Dec 20,310,,37150,,26.62,,GTO,,
2020,C11951,NNA,,CX,ISON 66405,ISON Unknown [15.3   1.30],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Dec 20,1149,,36602,,16.65,,GTO,,
2021,C11952,NNA,,CX,ISON 73004,ISON Unknown [15.3   0.96],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Dec 20,5777,,35259,,68.71,,GTO,,
2022,C11953,NNA,,CX,ISON 51303,ISON Unknown [18.0   0.05],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Dec 27,860,,28967,,6.54,,HEO,,
2023,C11954,NNA,,CX,ISON 56501,ISON Unknown [15.7  28.80],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Dec 26,8071,,24456,,52.19,,MEO,,
2024,C11955,NNA,,CX,ISON 60603,ISON Unknown [17.7   0.05],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Dec 26,537,,34164,,6.12,,GTO,,
2025,C11956,NNA,,CX,ISON 62907,ISON Unknown [15.4   0.28],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Dec 27,720,,35225,,8.47,,GTO,,
2026,C11957,NNA,,CX,ISON 66901,ISON Unknown [16.7  28.50],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Dec 27,14393,,23514,,8.51,,MEO,,
2027,C11958,NNA,,CX,ISON 71403,ISON Unknown [16.7   0.20],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Dec 27,833,,39364,,63.42,,HEO/M,,
2028,C11959,NNA,,CX,ISON 78901,ISON Unknown [17.1   1.89],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Dec 27,8217,,35594,,9.71,,MEO,,
2029,C11960,NNA,,CX,ISON 141109,ISON Unknown [17.7   8.21],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Dec 26,32789,,37790,,5.33,,GEO/NS,,
2030,C11961,NNA,,CX,ISON 142613,ISON Unknown [16.9  15.80],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Dec 27,30491,,40566,,16.17,,GEO/NS,,
2031,C11962,NNA,,CX,ISON 144309,ISON Unknown [16.8  21.20],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Dec 27,21642,,50168,,19.15,,GEO/NS,,
2032,C11963,NNA,,CX,ISON 145209,ISON Unknown [16.7   0.33],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Dec 27,31828,,40361,,13.21,,GEO/NS,,
2033,C11964,NNA,,CX,ISON 12801,ISON Unknown [15.3   0.10],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2017 Jan  2,342,,3762,,63.26,,MEO,,
2034,C11965,NNA,,CX,ISON 21900,ISON Unknown [16.8   0.11],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2017 Jan  2,414,,10941,,6.19,,MEO,,
2035,C11966,NNA,,CX,ISON 26200,ISON Unknown [16.8   0.08],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2017 Jan  2,393,,14067,,64.84,,HEO,,
2036,C11967,NNA,,CX,ISON 33502,ISON Unknown [15.8   0.39],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2017 Jan  3,509,,18774,,64.37,,HEO,,
2037,C11968,NNA,,CX,ISON 39401,ISON Unknown [15.3   0.01],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2017 Jan  3,274,,22602,,29.81,,HEO,,
2038,C11969,NNA,,CX,ISON 75502,ISON Unknown [15.8   0.01],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2017 Jan  3,751,,41427,,28.27,,HEO,,
2039,C11970,NNA,,CX,ISON 80301,ISON Unknown [15.6   1.95],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2017 Jan  3,7168,,37344,,71.41,,HEO,,
2040,C11971,NNA,,CX,ISON 99300,ISON Unknown [16.7  18.50],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2017 Jan  2,20012,,33119,,26.56,,MEO,,
2041,C11972,NNA,,CX,ISON 106401,ISON Unknown [16.8  49.80],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2017 Jan  2,2786,,53417,,17.04,,HEO,,
2042,C11973,NNA,,CX,ISON 128201,ISON Unknown [17.3  24.50],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2017 Jan  3,24414,,41088,,15.26,,MEO,,
