,JCAT,Name
2320,S10936,Космос-1019
2321,S10937,Космос-1020
2322,S10939,Космос-1021
2323,S10944,Космос-1022
2324,S10952,Союз-29
2325,S10961,Космос-1023
2326,S10968,Союз-30
2327,S10970,Космос-1024
2328,S10973,Космос-1025
2329,S10977,Космос-1026
2330,S10979,Прогресс-2
2331,S10984,Молния-1
2332,S10987,Радуга
2333,S10991,Космос-1027
2334,S10995,Космос-1028
2335,S10999,Прогресс-3
2336,S11007,Молния-1
2337,S11010,Союз-31
2338,S11012,Космос-1029
2339,S11015,Космос-1030
2340,S11020,Венера-11
2341,S11022,Космос-1031
2342,S11025,Венера-12
2343,S11027,じきけん
2344,S11029,Космос-1032
2345,S11038,Капсула Космоса-1032
2346,S11039,Космос-1033
2347,S11040,Прогресс-4
2348,S11042,Космос-1034
2349,S11044,Космос-1035
2350,S11045,Космос-1036
2351,S11046,Космос-1037
2352,S11047,Космос-1038
2353,S11048,Космос-1039
2354,S11049,Космос-1040
2355,S11050,Космос-1041
2356,S11052,Космос-1042
2357,S11055,Космос-1043
2358,S11057,Молния-3
2359,S11065,Космос-1044
2360,S11082,Интеркосмос-18
2361,S11084,Космос-1045
2362,S11085,Радио РС-1
2363,S11086,Радио РС-2
2364,S11088,Прогноз-7
2365,S11098,Космос-1046
2366,S11108,Космос-1047
2367,S11111,Космос-1048
2368,S11118,Космос-1049
2369,S11121,Космос-1050
2370,S11128,Космос-1051
2371,S11129,Космос-1052
2372,S11130,Космос-1053
2373,S11131,Космос-1054
2374,S11132,Космос-1055
2375,S11133,Космос-1056
2376,S11134,Космос-1057
2377,S11135,Космос-1058
2378,S11137,Космос-1059
2379,S11139,Космос-1060
2380,S11148,Космос-1061
2381,S11150,Космос-1062
2382,S11155,Космос-1063
2383,S11158,Горизонт
2384,S11161,Космос-1064
2385,S11163,Космос-1065
2386,S11165,Космос-1066
2387,S11167,Капсула Космоса-1061
2388,S11168,Космос-1067
2389,S11169,Космос-1068
2390,S11173,Космос-1069
2391,S11229,Космос-1070
2392,S11233,Космос-1071
2393,S11238,Космос-1072
2394,S11240,Молния-3
2395,S11243,Космос-1065 ЭСО
2396,S11244,Космос-1065 ЭСО
2397,S11245,Капсула Космоса-1070
2398,S11248,Космос-1065 ЭСО
2399,S11249,Космос-1065 ЭСО
2400,S11251,Метеор-Природа
2401,S11255,Космос-1073
2402,S11259,Космос-1074
2403,S11261,あやめ
2404,S11262,Космос-1075
2405,S11266,Космос-1076
2406,S11268,Космос-1077
2407,S11272,はくちょう
2408,S11273,Экран
2409,S11276,Космос-1078
2410,S11281,Союз-32
2411,S11283,Космос-1079
2412,S11285,Интеркосмос-19
2413,S11288,Метеор-2
2414,S11292,Прогресс-5
2415,S11294,Космос-1080
2416,S11296,Космос-1081
2417,S11297,Космос-1082
2418,S11298,Космос-1083
2419,S11299,Космос-1084
2420,S11300,Космос-1085
2421,S11301,Космос-1086
2422,S11302,Космос-1087
2423,S11303,Космос-1088
2424,S11308,Космос-1089
2425,S11313,Космос-1090
2426,S11320,Космос-1091
2427,S11324,Союз-33
2428,S11326,Космос-1092
2429,S11328,Молния-1
2430,S11331,Космос-1093
2431,S11333,Космос-1094
2432,S11335,Космос-1095
2433,S11343,Радуга
2434,S11346,Космос-1096
2435,S11348,Космос-1097
2436,S11356,Прогресс-6
2437,S11358,Космос-1098
2438,S11360,Космос-1099
2439,S11362,Космос-1100
2440,S11363,Космос-1101
2441,S11365,82ЛБ72 ЛВИ-4
2442,S11368,Космос-1102
2443,S11376,Космос-1103
2444,S11378,Космос-1104
2445,S11384,Молния-3
2446,S11387,Союз-34
2447,S11390,Капсула Космоса-1102
2448,S11394,Космос-1105
2449,S11399,Космос-1106
2450,S11404,Космос-1107
2451,S11413,Космос-1108
2452,S11415,Капсула Космоса-1106
2453,S11417,Космос-1109
2454,S11421,Прогресс-7
2455,S11424,Космос-1065 ЭСО
2456,S11425,Космос-1110
2457,S11426,Космос-1065 ЭСО
2458,S11429,Космос-1111
2459,S11440,Горизонт
2460,S11443,Космос-1112
2461,S11445,Космос-1112 ЭСО
2462,S11446,Космос-1112 ЭСО
2463,S11447,Космос-1113
2464,S11449,Космос-1114
2465,S11451,Космос-1115
2466,S11457,Космос-1116
2467,S11463,Космос-1117
2468,S11465,Космос-1118
2469,S11474,Молния-1
2470,S11478,Космос-1119
2471,S11485,Космос-1120
2472,S11487,Космос-1121
2473,S11491,Космос-1122
2474,S11493,КРТ-10
2475,S11496,Космос-1123
2476,S11509,Космос-1124
2477,S11510,Космос-1125
2478,S11514,Космос-1112 ЭСО
2479,S11515,Космос-1126
2480,S11520,Космос-1127
2481,S11529,Космос-1128
2482,S11535,Космос-1112 ЭСО
2483,S11536,Космос-1129
2484,S11538,Космос-1130
2485,S11539,Космос-1131
2486,S11540,Космос-1132
2487,S11541,Космос-1133
2488,S11542,Космос-1134
2489,S11543,Космос-1135
2490,S11544,Космос-1136
2491,S11545,Космос-1137
2492,S11548,Космос-1138
2493,S11557,Космос-1112 ЭСО
2494,S11561,Экран
2495,S11564,Космос-1139
2496,S11573,Космос-1140
2497,S11583,Космос-1112 ЭСО
2498,S11584,Космос-1112 ЭСО
2499,S11585,Космос-1141
2500,S11589,Молния-1
2501,S11592,Космос-1142
2502,S11594,Космос-1112 ЭСО
2503,S11595,Космос-1112 ЭСО
2504,S11596,Космос-1112 ЭСО
2505,S11597,Космос-1112 ЭСО
2506,S11598,Космос-1112 ЭСО
2507,S11599,Космос-1112 ЭСО
2508,S11600,Космос-1143
2509,S11603,Космос-1112 ЭСО
2510,S11605,Метеор-2
2511,S11609,Интеркосмос-20
2512,S11611,Космос-1144
2513,S11617,Космос-1112 ЭСО
2514,S11618,Космос-1112 ЭСО
2515,S11619,Космос-1112 ЭСО
2516,S11620,Космос-1112 ЭСО
2517,S11625,Космос-1112 ЭСО
2518,S11626,Космос-1112 ЭСО
2519,S11627,Космос-1112 ЭСО
2520,S11628,Космос-1112 ЭСО
2521,S11629,Космос-1145
2522,S11632,Космос-1146
2523,S11638,Космос-1147
2524,S11640,Союз Т
2525,S11643,Космос-1112 ЭСО
2526,S11644,Космос-1112 ЭСО
2527,S11648,Горизонт
2528,S11649,Космос-1148
2529,S11652,Космос-1149
2530,S11662,Молния-1
2531,S11667,Космос-1150
2532,S11671,Космос-1151
2533,S11678,Космос-1152
2534,S11680,Космос-1153
2535,S11682,Космос-1154
2536,S11685,Космос-1155
2537,S11691,Космос-1156
2538,S11692,Космос-1157
2539,S11693,Космос-1158
2540,S11694,Космос-1159
2541,S11695,Космос-1160
2542,S11696,Космос-1161
2543,S11697,Космос-1162
2544,S11698,Космос-1163
2545,S11700,Космос-1164
2546,S11706,たんせい4号
2547,S11708,Радуга
2548,S11713,Космос-1165
2549,S11715,あやめ2号
2550,S11722,Космос-1166
2551,S11729,Космос-1167
2552,S11735,Космос-1168
2553,S11741,Космос-1169
2554,S11743,Прогресс-8
2555,S11747,Космос-1170
2556,S11750,Космос-1171
2557,S11753,Союз-35
2558,S11758,Космос-1172
2559,S11763,Космос-1173
2560,S11765,Космос-1174
2561,S11769,Космос-1175
2562,S11784,Прогресс-9
2563,S11788,Космос-1176
2564,S11789,Космос-1177
2565,S11793,Космос-1178
2566,S11796,Космос-1179
2567,S11798,Космос-1180
2568,S11803,Космос-1181
2569,S11808,Космос-1182
2570,S11811,Союз-36
2571,S11816,Космос-1183
2572,S11821,Космос-1184
2573,S11825,Союз Т-2
2574,S11827,Космос-1185
2575,S11829,Космос-1186
2576,S11837,Космос-1187
2577,S11841,Горизонт
2578,S11844,Космос-1188
2579,S11848,Метеор-Природа
2580,S11856,Молния-1
2581,S11863,Космос-1189
2582,S11867,Прогресс-10
2583,S11869,Космос-1190
2584,S11871,Космос-1191
2585,S11875,Космос-1192
2586,S11876,Космос-1193
2587,S11877,Космос-1194
2588,S11878,Космос-1195
2589,S11879,Космос-1196
2590,S11880,Космос-1197
2591,S11881,Космос-1198
2592,S11882,Космос-1199
2593,S11884,Космос-1200
2594,S11890,Экран
2595,S11894,Космос-1201
2596,S11896,Молния-3
2597,S11905,Союз-37
2598,S11907,Космос-1202
2599,S11912,Космос-1186 ЭСО
2600,S11913,Космос-1186 ЭСО
2601,S11915,Космос-1203
2602,S11917,Космос-1204
2603,S11924,Космос-1205
2604,S11932,Космос-1206
2605,S11938,Космос-1207
2606,S11945,Космос-1208
2607,S11950,Космос-1209
2608,S11960,Космос-1204 ЭСО
2609,S11961,Космос-1204 ЭСО
2610,S11962,Метеор-2
2611,S11977,Союз-38
2612,S11980,Космос-1210
2613,S11982,Космос-1211
2614,S11985,Космос-1212
2615,S11987,Космос-1204 ЭСО
2616,S11988,Космос-1204 ЭСО
2617,S11989,Космос-1204 ЭСО
2618,S11992,Космос-1204 ЭСО
2619,S11993,Прогресс-11
2620,S11997,Космос-1213
2621,S12003,Радуга
2622,S12008,Космос-1214
2623,S12010,Космос-1204 ЭСО
2624,S12011,Космос-1204 ЭСО
2625,S12014,Космос-1204 ЭСО
2626,S12015,Космос-1204 ЭСО
2627,S12016,Космос-1215
2628,S12019,Космос-1216
2629,S12027,СА Венеры-11
2630,S12028,СА Венеры-12
2631,S12032,Космос-1217
2632,S12036,Космос-1204 ЭСО
2633,S12037,Космос-1204 ЭСО
2634,S12038,Космос-1204 ЭСО
2635,S12039,Космос-1218
2636,S12047,Космос-1204 ЭСО
2637,S12048,Космос-1204 ЭСО
2638,S12049,Космос-1204 ЭСО
2639,S12050,Космос-1219
2640,S12052,Космос-1204 ЭСО
2641,S12053,Космос-1204 ЭСО
2642,S12054,Космос-1220
2643,S12056,Космос-1204 ЭСО
2644,S12057,Космос-1204 ЭСО
2645,S12058,Космос-1221
2646,S12066,Молния-1
2647,S12071,Космос-1222
2648,S12074,Космос-1204 ЭСО
2649,S12075,Космос-1204 ЭСО
2650,S12077,Союз Т-3
2651,S12078,Космос-1223
2652,S12084,Космос-1224
2653,S12087,Космос-1225
2654,S12091,Космос-1226
2655,S12100,Космос-1227
2656,S12107,Космос-1228
2657,S12108,Космос-1229
2658,S12109,Космос-1230
2659,S12110,Космос-1231
2660,S12111,Космос-1232
2661,S12112,Космос-1233
2662,S12113,Космос-1234
2663,S12114,Космос-1235
2664,S12116,Прогноз-8
2665,S12120,Экран
2666,S12121,Космос-1236
2667,S12130,Космос-1237
2668,S12133,Молния-3
2669,S12138,Космос-1238
2670,S12140,Космос-1239
2671,S12143,Космос-1240
2672,S12149,Космос-1241
2673,S12152,Прогресс-12
2674,S12154,Космос-1242
2675,S12156,Молния-1
2676,S12160,Космос-1243
2677,S12162,Интеркосмос-21
2678,S12295,きく3号
2679,S12297,Космос-1244
2680,S12299,Космос-1245
2681,S12301,Космос-1246
2682,S12303,Космос-1247
2683,S12307,ひのとり
2684,S12317,Космос-1248
2685,S12319,Космос-1249
2686,S12320,Космос-1250
2687,S12321,Космос-1251
2688,S12322,Космос-1252
2689,S12323,Космос-1253
2690,S12324,Космос-1254
2691,S12325,Космос-1255
2692,S12326,Космос-1256
2693,S12327,Космос-1257
2694,S12334,Союз Т-4
2695,S12337,Космос-1258
2696,S12341,Космос-1259
2697,S12351,Радуга
2698,S12364,Космос-1260
2699,S12366,Союз-39
2700,S12368,Молния-3
2701,S12376,Космос-1261
2702,S12385,Космос-1262
2703,S12388,Космос-1263
2704,S12400,Космос-1264
2705,S12402,Космос-1265
2706,S12407,Космос-1186 ЭСО
2707,S12408,Космос-1186 ЭСО
2708,S12409,Космос-1266
2709,S12412,Космос-1186 ЭСО
2710,S12413,Космос-1186 ЭСО
2711,S12414,Космос-1186 ЭСО
2712,S12415,Космос-1186 ЭСО
2713,S12416,Космос-1186 ЭСО
2714,S12419,Космос-1267
2715,S12422,Космос-1186 ЭСО
2716,S12423,Космос-1268
2717,S12442,Космос-1269
2718,S12453,Космос-1186 ЭСО
2719,S12454,Союз-40
2720,S12456,Метеор-2
2721,S12459,Космос-1186 ЭСО
2722,S12461,Космос-1270
2723,S12464,Космос-1271
2724,S12466,Космос-1272
2725,S12469,Космос-1273
2726,S12480,Космос-1186 ЭСО
2727,S12481,Космос-1186 ЭСО
2728,S12482,Космос-1186 ЭСО
2729,S12483,Космос-1186 ЭСО
2730,S12484,Космос-1186 ЭСО
2731,S12485,Космос-1186 ЭСО
2732,S12486,Космос-1186 ЭСО
2733,S12487,Космос-1186 ЭСО
2734,S12490,Космос-1186 ЭСО
2735,S12495,Космос-1274
2736,S12504,Космос-1275
2737,S12509,Космос-1186 ЭСО
2738,S12510,Космос-1186 ЭСО
2739,S12511,Космос-1186 ЭСО
2740,S12512,Молния-3
2741,S12517,Космос-1276
2742,S12520,Космос-1277
2743,S12547,Космос-1278
2744,S12556,Молния-1
2745,S12564,Экран
2746,S12571,Космос-1279
2747,S12577,Космос-1280
2748,S12583,Космос-1281
2749,S12585,Метеор-Природа
2750,S12588,Космос-1282
2751,S12598,Космос-1283
