,JCAT,Satcat,Piece,Type,Name,PLName,LDate,Parent,SDate,Primary,DDate,Status,Dest,Owner,State,Manufacturer,Bus,Motor,Mass,MassFlag,DryMass,DryFlag,TotMass,TotFlag,Length,LFlag,Diameter,DFlag,Span,SpanFlag,Shape,ODate,Perigee,PF,Apogee,AF,Inc,IF,OpOrbit,OQUAL,AltNames
3748,A03749,NNA T,1983-117,PX-RT--,Spuskaemaya Kapsula,SpK,1983 Nov 30,S14530,1983 Dec 16 0656?,Earth,1983 Dec 16 0717?,L,,MOM,SU,TSSKB,SpK,11D864,200,,50,,0,,0.5,,0.5,,0.5,,Sphere,1983 Dec 16,171,,339,,67.14,,LLEO/I,F,
3749,A03750,NNA,1983-121,C  T,KB electropitaniya,KBE,1983 Dec 14,S14549,1983 Dec 19 0412?,Earth,1983 Dec 19?,R,,MOM,SU,TSSKB,Zenit KBE,,810,,810,,810,,1.0,,1.8,,1.8,,Cyl,1983 Dec 19,210,,265,,82.31,,LLEO/I,,
3750,A03751,NNA R,1983-121,C  MR,Priborniy otsek,PO,1983 Dec 14,S14549,1983 Dec 19 0423?,Earth,1983 Dec 19 0429?,R,,MOM,SU,TSSKB,Zenit PO,,2600,,2600,,0,,2.5,,2.4,,2.5,,DCone,1983 Dec 19,-202,,236,,82.31,,SO,,
3751,A03752,NNA R,1983-119,C  MR,Priborniy otsek,PO,1983 Dec  7,S14542,1983 Dec 21 0617?,Earth,1983 Dec 21 0635?,R,,MOM,SU,TSSKB,Zenit PO,,3200,,2850,,0,,2.5,,2.4,,2.5,,DCone,1983 Dec 21,-76,,404,,72.86,,SO,,
3752,A03753,NNA R,1983-117,C  MR,SpK TDU,11D864,1983 Nov 30,A03754,1984 Jan  2 0202?,Earth,1984 Jan  2 0212?,R,,MOM,SU,TSSKB,SpK TDU,,52,,10,,0,,0.5,,0.4,,0.5,,Sphere + Cone,1984 Jan  2,-734,,274,,67.13,,SO,F,
3753,A03754,NNA T,1983-117,PX-RT--,Spuskaemaya Kapsula,SpK,1983 Nov 30,S14530,1984 Jan  2 0202?,Earth,1984 Jan  2 0224?,L,,MOM,SU,TSSKB,SpK,11D864,200,,50,,0,,0.5,,0.5,,0.5,,Sphere,1984 Jan  2,164,,319,,67.13,,LLEO/I,F,
3754,A03755,NNA R,1983-060,C  MR,SVM-3,SVM-3,1983 Jun 20,A03756,1984 Jan  9 2023?,Earth,1984 Jan  9 2028?,R,,NRO,US,AJSP,SVM-3,,100,,30,,0,,1.0,,0.8,,1.0,,Truss + Sphere + Cone,1984 Jan  9,-237,,240,,96.48,,SO,F,
3755,A03756,NNA T,1983-060,PX-RT--,SRV Mission 1218-3,SRV-3,1983 Jun 20,S14137,1984 Jan  9 2023?,Earth,1984 Jan  9 2058?,L,POR,NRO,US,MDASL,SRV Mk 8,SVM-3,630,,630,,0,,1.4,,1.5,,1.5,,Rounded Cone,1984 Jan  9,169,,251,,96.48,,LLEO/S,F,
3756,A03757,NNA R,1983-117,C  MR,Agregatniy otsek,AO-PO,1983 Nov 30,S14530,1984 Jan 13 2109?,Earth,1984 Jan 13 2122?,R,,MOM,SU,TSSKB,Yantar' AO,,3210,,2310,,0,,2.6,,2.7,,2.7,,Trunc Cone + 2 Pan,1984 Jan 13,-194,,255,,67.13,,SO,,
3757,A03758,NNA R,1984-002,C  MR,Priborniy otsek,PO,1984 Jan 11,S14622,1984 Jan 25 0626?,Earth,1984 Jan 25 0644?,R,,MOM,SU,TSSKB,Zenit PO,,3200,,2850,,0,,2.5,,2.4,,2.5,,DCone,1984 Jan 25,-73,,399,,72.83,,SO,,
3758,A03759,14659,1984-005,C AM,Star 27 S/N 0055,Star 27 TE-M-616-4,1984 Jan 23,S14659,1984 Jan 26 0514,Earth,,AO,,NASDA,J,THKE,Star 27,,347,,26,,0,,1.2,,0.7,,1.2,,Sphere + Nozzle,1984 Jan 26,35362,,36020,,0.40,,GEO/D,,
3759,A03760,NNA R,1984-004,C  MR,SpK TDU,11D864,1984 Jan 13,A03761,1984 Jan 27 0752?,Earth,1984 Jan 27 0802?,R,,MOM,SU,TSSKB,SpK TDU,,52,,10,,0,,0.5,,0.4,,0.5,,Sphere + Cone,1984 Jan 27,-677,,200,,67.13,,SO,,
3760,A03761,NNA T,1984-004,PX-RT--,Spuskaemaya Kapsula,SpK,1984 Jan 13,S14634,1984 Jan 27 0752?,Earth,1984 Jan 27 0814?,L,,MOM,SU,TSSKB,SpK,11D864,200,,50,,0,,0.5,,0.5,,0.5,,Sphere,1984 Jan 27,158,,316,,67.13,,LLEO/I,,
3761,A03762,14670,1984-008,C AM,FG-15 AKM,AKM,1984 Jan 29,S14670,1984 Jan 30 0811,Earth,,AO,,MAI,CN,ARMT,CALT AKM,,525,,63,,0,,1.5,,0.9,,1.5,,Cyl + Cone,1984 Jan 31,358,,6475,,36.03,,MEO,,
3762,A03763,NNA S,1984-011,R2  S,ET-10,ET,1984 Feb  3,,1984 Feb  3 1308:41,Earth,1984 Feb  3 1347,R,28.3S 080.6E A,MSFC,US,MMMI,ET,,29950,,29950,,29950,,46.9,,8.4,,46.9,,Cyl + Cone,1984 Feb  3,4,,148,,28.46,,TA,,
3763,A03764,14681,1984-011A,C AA-S,MMU FSS,MMU FSS,1984 Feb  3,S14681  1S,1984 Feb  3 1430,Earth,1984 Feb 11 1215,AL,,JSC,US,MMD,MMU-FSS,,182,,182,,0,,1.5,,1.4,,1.5,,Truss,1984 Feb  7,277,,295,,28.46,,LLEO/I,,
3764,A03765,NNA,1984-011,PX-U-S-,MMU 2/EMU 1040,MMU 2,1984 Feb  3,A03764,1984 Feb  9 1140?,Earth,1984 Feb  9 1227?,DK,A03764,JSC,US,MMD,MMU,,153,,136,,0,,1.2,,0.8,,1.2,,Box,1984 Feb  9,274,,294,,28.46,,LLEO/I,,
3765,A03766,14681,1984-011A,C AA-S,MMU FSS,MMU FSS,1984 Feb  3,S14681  1P,1984 Feb  3 1430,Earth,1984 Feb 11 1215,AL,,JSC,US,MMD,MMU-FSS,,182,,182,,0,,1.5,,1.4,,1.5,,Truss,1984 Feb  7,277,,295,,28.46,,LLEO/I,,
3766,A03767,NNA,1984-011,PX-U-S-,MMU 3/EMU 1040,MMU 3,1984 Feb  3,A03766,1984 Feb  7 1310?,Earth,1984 Feb  7 1430?,DK,A03766,JSC,US,MMD,MMU,,153,,136,,0,,1.2,,0.8,,1.2,,Box,1984 Feb  7,277,,295,,28.46,,LLEO/I,,
3767,A03768,14681,1984-011A,C AH-S,SESA,CBSA SESA/T-PAD,1984 Feb  3,S14681  2S,1984 Feb  3 1430,Earth,1984 Feb 11 1215,AL,,JSC,US,GSFC?,GABA,,176,,176,,0,,1.2,,1.0,,1.2,,Box,1984 Feb  3,306,,321,,28.46,,LLEO/I,,
3768,A03769,NNA A,1984-011,C AH-S,TPAD,TPAD,1984 Feb  3,A03768,1984 Feb  7 1210,Earth,1984 Feb 11 1217,AL,,JSC,US,JSC?,TPAD,,48,,48,,0,,0.7,,0.5,,0.7,,Cyl + Box,1984 Feb  7,277,,295,,28.46,,LLEO/I,,
3769,A03770,14681,1984-011A,C AS-S,G-349/IRT,GAS/IRT,1984 Feb  3,S14681  2P,1984 Feb  3 1430,Earth,1984 Feb 11 1215,AL,,GSFC,US,GSFC?,GABA,,215,,215,,0,,0.9,,0.6,,0.9,,Plate + 2 Cyl,1984 Feb  3,306,,321,,28.46,,LLEO/I,,
3770,A03771,14681,1984-011A,C AH-S,CBSA,CBSA,1984 Feb  3,S14681  3P,1984 Feb  3 1430,Earth,1984 Feb 11 1215,AL,,JSC,US,GSFC?,GABA,,165,,165,,0,,1.1,,0.9,,2.2,,Box + Truss,1984 Feb  8,274,,293,,28.46,,LLEO/I,,
3771,A03772,14681,1984-011A,C AS-S,G-051,GAS,1984 Feb  3,S14681  3S,1984 Feb  3 1430,Earth,1984 Feb 11 1215,AL,,GSFC,US,GSFC?,GABA,,200,,200,,0,,0.9,,0.6,,0.9,,Plate + Cyl,1984 Feb  8,274,,293,,28.46,,LLEO/I,,
3772,A03773,14681,1984-011A,C AS-S,G-008/G-004,GAS,1984 Feb  3,S14681  4S,1984 Feb  3 1430,Earth,1984 Feb 11 1215,AL,,GSFC,US,GSFC?,GABA,,362,,362,,0,,0.9,,1.2,,1.2,,Plate + 2 Cyl,1984 Feb  8,274,,293,,28.46,,LLEO/I,,
3773,A03774,14681,1984-011A,C AS-S,G-309/C-360A,GAS,1984 Feb  3,S14681  5S,1984 Feb  3 1430,Earth,1984 Feb 11 1215,AL,,GSFC,US,GSFC?,GABA,,304,,304,,0,,0.9,,1.2,,1.2,,Plate + 2 Cyl,1984 Feb  8,274,,293,,28.46,,LLEO/I,,STP S84-5:PN
3774,A03775,14681,1984-011,PXA--S-,SPAS 1A,SPAS 1A,1984 Feb  3,S14681  6,1984 Feb  3 1430,Earth,1984 Feb 11 1215,AL,,MBB,D,MBB,SPAS,,1448,,1448,,0,,4.8,,1.5,,4.8,,Box,1984 Feb  3,306,,321,,28.46,,LLEO/I,,
3775,A03776,14681,1984-011A,C AH-S,MFR,Manipulator Foot Restraint,1984 Feb  3,S14681  8P,1984 Feb  3 1430,Earth,1984 Feb 11 1215,AL,,JSC,US,JSC,APC,,47,,47,,0,,0.5,,0.5,,0.5,,Plate + Rod,1984 Feb  7,277,,295,,28.46,,LLEO/I,,
3776,A03777,14681,1984-011A,C AV-S,PAM-D ASE,PAM-D ASE,1984 Feb  3,S14681  9-10,1984 Feb  3 1430,Earth,1984 Feb 11 1215,AL,,JSC,US,MDAC,PAM ASE,,1099,,1099,,0,,2.5,,4.5,,4.5,,Pallet,1984 Feb  3,306,,321,,28.46,,LLEO/I,,
3777,A03778,14688,1984-011B,C AM,Star 30B S/N 029A-5,TE-M-700-5,1984 Feb  3,S14688,1984 May 12 1650?,Earth,1984 Nov 16 1200,AL,,WUTC,US,THKE,Star 30,,543,,33,,0,,1.5,,0.8,,1.5,,Ell + Cone,1984 May 13,1070,,1164,,28.49,,LEO/I,,
3778,A03779,14681,1984-011A,C AV-S,PAM-D ASE,PAM-D ASE,1984 Feb  3,S14681  1213,1984 Feb  3 1430,Earth,1984 Feb 11 1215,AL,,JSC,US,MDAC,PAM ASE,,1099,,1099,,0,,2.5,,4.5,,4.5,,Pallet,1984 Feb  3,306,,321,,28.46,,LLEO/I,,
3779,A03780,14692,1984-011C,C AM,Star 30B S/N 031-5,TE-M-700-5,1984 Feb  3,S14692,1984 May 16 1410?,Earth,1984 Nov 16 1200,AL,,PER,ID,THKE,Star 30,,543,,33,,0,,1.5,,0.8,,1.5,,Ell + Cone,1984 May 16,1134,,1307,,28.50,,LEO/I,,
3780,A03781,14681,1984-011A,C AH-S,RMS 201,RMS,1984 Feb  3,S14681  PS,1984 Feb  3 1430,Earth,1984 Feb 11 1215,AL,,JSC,US,SPAR,RMS,,410,,410,,0,,15.0,,0.3,,15.0,,Cyl,1984 Feb  8,274,,293,,28.46,,LLEO/I,,
3781,A03782,14681,1984-011,C AH-S,Foot restraint,,1984 Feb  3,S14681  AL?,1984 Feb  9,Earth,1984 Feb 11 1215,AL,,JSC,US,JSC?,,,10,,10,,0,,0.3,,0.1,,0.3,,Irr,1984 Feb  9,274,,294,,28.45,,LLEO/I,,
3782,A03783,NNA,1984-011,CP E-S,EMU 1040/PLSS 1008,STS-41B EVA-1 EV1,1984 Feb  3,S14681  AL,1984 Feb  7 1210,Earth,1984 Feb  7 1310,ATT,A03767,JSC,US,HASTD,EMU,,130,,130,,0,,2.0,,0.5,,2.0,,Suit,1984 Feb  7,277,,295,,28.46,,LLEO/I,,
3783,A03784,NNA,1984-011,CP E-S,EMU 1038/PLSS 1009,STS-41B EVA-1 EV2,1984 Feb  3,S14681  AL,1984 Feb  7 1210,Earth,1984 Feb  7 1510?,ATT,A03767,JSC,US,HASTD,EMU,,130,,130,,0,,2.0,,0.5,,2.0,,Suit,1984 Feb  7,277,,295,,28.46,,LLEO/I,,
3784,A03785,14681,1984-011,CPIH-S,EMU 1041/PLSS 1007,STS-41B BU,1984 Feb  3,S14681  AL,1984 Feb  7 1210,Earth,1984 Feb 11 1215,AL IN,,JSC,US,HASTD,EMU,,130,,130,,0,,2.0,,0.5,,2.0,,Suit,1984 Feb  7,277,,295,,28.46,,LLEO/I,,
3785,A03786,NNA R,1984-004,C  MR,SpK TDU,11D864,1984 Jan 13,A03787,1984 Feb  4 0514?,Earth,1984 Feb  4 0524?,R,,MOM,SU,TSSKB,SpK TDU,,52,,10,,0,,0.5,,0.4,,0.5,,Sphere + Cone,1984 Feb  4,-697,,198,,67.12,,SO,,
3786,A03787,NNA T,1984-004,PX-RT--,Spuskaemaya Kapsula,SpK,1984 Jan 13,S14634,1984 Feb  4 0514?,Earth,1984 Feb  4 0535?,L,,MOM,SU,TSSKB,SpK,11D864,200,,50,,0,,0.5,,0.5,,0.5,,Sphere,1984 Feb  4,159,,200,,67.12,,LLEO/I,,
3787,A03788,14690,1984-012A,C  M,Star 20,Star 20,1984 Feb  5,R50316,1984 Feb  5 1911?,Earth,,O,,NRL,US,THKE,Star 20,,31,,31,,0,,1.5,,0.5,,1.5,,Cyl,1990 May 23,1003,,1213,,63.44,,LEO/I,,
3788,A03789,NNA R,1984-006,C  MR,Priborniy otsek,PO,1984 Jan 26,S14666,1984 Feb  9 0547?,Earth,1984 Feb  9 0605?,R,,MOM,SU,TSSKB,Zenit PO,,3200,,2850,,0,,2.5,,2.4,,2.5,,DCone,1984 Feb  9,-75,,393,,70.37,,SO,,
3789,A03790,NNA R,1983-124,C  MR,Agregatniy otsek,AO-PO,1983 Dec 27,S14583,1984 Feb  9 2032?,Earth,1984 Feb  9 2052?,R,,MOM,SU,TSSKB,Yantar' AO,,3210,,2310,,0,,2.6,,2.7,,2.7,,Trunc Cone,1984 Feb  9,-188,,238,,64.87,,SO,,
3790,A03791,NNA R,1983-124,C  TR,Solnechnaya Batareya,Solar panel module,1983 Dec 27,S14583,1984 Feb  9 2032?,Earth,1984 Feb  9 2052?,R,,MOM,SU,TSSKB,Zenit SB,,370,,370,,0,,0.6,,0.4,,8.0,,Cone + 2 Pan,1984 Feb  9,-188,,238,,64.87,,SO,,
3791,A03792,NNA R,1984-004,C  MR,Agregatniy otsek,AO-PO,1984 Jan 13,S14634,1984 Feb 26 2216?,Earth,1984 Feb 26 2233?,R,,MOM,SU,TSSKB,Yantar' AO,,3210,,2310,,0,,2.6,,2.7,,2.7,,Trunc Cone + 2 Pan,1984 Feb 26,-217,,261,,67.11,,SO,,
3792,A03793,NNA,1983-105,D  P    m,deb Ariane,(? multiple),1983 Oct 19,S14423,1984 Feb 27,Earth,,O,,AE,F,,,,0,,0,,0,,0.0,,0.0,,0.0,,,1984 Mar  3,168,,21285,,8.37,,HEO,,
3793,A03794,NNA R,1984-017,C  MR,Priborniy otsek,PO,1984 Feb 16,S14737,1984 Mar  1 0434?,Earth,1984 Mar  1 0443?,R,,MOM,SU,TSSKB,Zenit PO,,3300,,2950,,0,,2.5,,2.4,,2.5,,DCone,1984 Mar  1,-166,,261,,82.35,,SO,,
3794,A03795,14786,1984-023,C AM,Intelsat V AKM,Star 37XF S/N 19118-9,1984 Mar  5,S14786,1984 Mar  7 1110,Earth,,AO,,INTEL,I-INT,THKE,Star 37,,924,,67,,0,,1.5,,0.9,,1.5,,Ell + Cone,1984 Mar  7,33314,,35721,,0.47,,MEO,,
3795,A03796,NNA R,1984-020,C  MR,SpK TDU,11D864,1984 Feb 28,A03797,1984 Mar 14 0653?,Earth,1984 Mar 14 0703?,R,,MOM,SU,TSSKB,SpK TDU,,52,,10,,0,,0.5,,0.4,,0.5,,Sphere + Cone,1984 Mar 14,-659,,224,,67.15,,SO,,
3796,A03797,NNA T,1984-020,PX-RT--,Spuskaemaya Kapsula,SpK,1984 Feb 28,S14763,1984 Mar 14 0653?,Earth,1984 Mar 14 0714?,L,,MOM,SU,TSSKB,SpK,11D864,200,,50,,0,,0.5,,0.5,,0.5,,Sphere,1984 Mar 14,175,,346,,67.15,,LLEO/I,,
3797,A03798,NNA R,1983-060,C  MR,SVM-3,SVM-3,1983 Jun 20,A03799,1984 Mar 16 2125?,Earth,1984 Mar 16 2130?,R,,NRO,US,AJSP,SVM-3,,100,,30,,0,,1.0,,0.8,,1.0,,Truss + Sphere + Cone,1984 Mar 16,-246,,251,,96.48,,SO,F,
3798,A03799,NNA T,1983-060,PX-RT--,SRV Mission 1218-4,SRV-4,1983 Jun 20,S14137,1984 Mar 16 2125?,Earth,1984 Mar 16 2210?,L,POR,NRO,US,MDASL,SRV Mk 8,SVM-3,630,,630,,0,,1.4,,1.5,,1.5,,Rounded Cone,1984 Mar 16,169,,251,,96.48,,LLEO/S,F,
3799,A03800,NNA R,1984-025,C  MR,Priborniy otsek,PO,1984 Mar  7,S14793,1984 Mar 21 0457?,Earth,1984 Mar 21 0515?,R,,MOM,SU,TSSKB,Zenit PO,,3200,,2850,,0,,2.5,,2.4,,2.5,,DCone,1984 Mar 21,-76,,394,,70.35,,SO,,
3800,A03801,NNA R,1984-020,C  MR,SpK TDU,11D864,1984 Feb 28,A03802,1984 Mar 28 0159?,Earth,1984 Mar 28 0209?,R,,MOM,SU,TSSKB,SpK TDU,,52,,10,,0,,0.5,,0.4,,0.5,,Sphere + Cone,1984 Mar 28,-669,,190,,67.14,,SO,,
3801,A03802,NNA T,1984-020,PX-RT--,Spuskaemaya Kapsula,SpK,1984 Feb 28,S14763,1984 Mar 28 0159?,Earth,1984 Mar 28 0221?,L,,MOM,SU,TSSKB,SpK,11D864,200,,50,,0,,0.5,,0.5,,0.5,,Sphere,1984 Mar 28,160,,313,,67.14,,LLEO/I,,
3802,A03803,NNA,1984-026,C  F,PTDU cover,,1984 Mar 10,S14797,1984 Apr  5 0350?,Earth,1984 Apr  5?,R,,TSSKB,SU,TSSKB,,,0,,0,,0,,0.0,,0.0,,0.0,,,1984 Apr  5,200,,500,,62.80,,LLEO/I,,
3803,A03804,NNA,1984-026,C  F,PTDU cover,,1984 Mar 10,S14797,1984 Apr  5 0350?,Earth,1984 Apr  5?,R,,TSSKB,SU,TSSKB,,,0,,0,,0,,0.0,,0.0,,0.0,,,1984 Apr  5,200,,500,,62.80,,LLEO/I,,
3804,A03805,NNA R,1984-026,C  MR,Priborniy otsek,PO,1984 Mar 10,S14797,1984 Apr  5 0401?,Earth,1984 Apr  5 0410?,R,,MOM,SU,TSSKB,Zenit PO,,3000,,2650,,0,,2.5,,2.4,,2.5,,DCone,1984 Apr  5,-195,,357,,62.81,,SO,,
3805,A03806,NNA R,1984-030,C  MR,Priborniy otsek,PO,1984 Mar 21,S14849,1984 Apr  5 0508?,Earth,1984 Apr  5 0519?,R,,MOM,SU,TSSKB,Zenit PO,,3200,,2850,,0,,2.5,,2.4,,2.5,,DCone,1984 Apr  5,-195,,393,,72.83,,SO,,
3806,A03807,14897,1984-034A,C AH-S,RMS 302,RMS,1984 Apr  6,S14897  PS,1984 Apr  6 1526,Earth,1984 Apr 13 1338,AL,,JSC,US,SPAR,RMS,,410,,410,,0,,15.0,,0.3,,15.0,,Cyl,1984 Apr 11,495,,496,,28.51,,LLEO/I,,
3807,A03808,NNA S,1984-034,R2  S,ET-12,ET,1984 Apr  6,,1984 Apr  6 1406:31,Earth,1984 Apr  6 1520,R,18.9N 149.9W C,MSFC,US,MMMI,ET,,29950,,29950,,29950,,46.9,,8.4,,46.9,,Cyl + Cone,1984 Apr  6,65,,463,,28.51,,TA,,
3808,A03809,14897,1984-034A,C AA-S,MMU FSS,MMU FSS,1984 Apr  6,S14897  1S,1984 Apr  6 1526,Earth,1984 Apr 13 1338,AL,,JSC,US,MMD,MMU-FSS,,127,,127,,0,,1.5,,1.4,,1.5,,Truss,1984 Apr  8,495,,496,,28.51,,LLEO/I,,
3809,A03810,NNA,1984-034,PX-U-S-,MMU 2/EMU 1043,MMU 2,1984 Apr  6,A03809,1984 Apr  8 1502,Earth,1984 Apr  8 1544,DK,A03809,JSC,US,MMD,MMU,,136,,136,,0,,1.2,,0.8,,1.2,,Box,1984 Apr  8,495,,496,,28.51,,LLEO/I,,
3810,A03811,14897,1984-034A,C AA-S,MMU FSS,MMU FSS,1984 Apr  6,S14897  1P,1984 Apr  6 1526,Earth,1984 Apr 13 1338,AL,,JSC,US,MMD,MMU-FSS,,127,,127,,0,,1.5,,1.4,,1.5,,Truss,1984 Apr  8,495,,496,,28.51,,LLEO/I,,
3811,A03812,NNA,1984-034,PX-U-S-,MMU 3/EMU 1044,MMU 3,1984 Apr  6,A03811,1984 Apr 11 1410?,Earth,1984 Apr 11 1438,DK,A03811,JSC,US,MMD,MMU,,136,,136,,0,,1.2,,0.8,,1.2,,Box,1984 Apr 11,495,,496,,28.51,,LLEO/I,,
3812,A03813,14897,1984-034,C AH-S,SESA,CBSA SESA,1984 Apr  6,S14897  2S?,1984 Apr  6 1526,Earth,1984 Apr 13 1338,AL,,JSC,US,GSFC?,GABA,,176,,176,,0,,1.3,,0.7,,1.3,,Plate + Box,1984 Apr 11,495,,496,,28.51,,LLEO/I,,
3813,A03814,14897,1984-034,C AH-S,CBSA,CBSA,1984 Apr  6,S14897  3P?,1984 Apr  6 1526,Earth,1984 Apr 13 1338,AL,,JSC,US,GSFC?,GABA,,159,,159,,0,,1.1,,0.9,,2.2,,Box + Truss,1984 Apr 11,495,,496,,28.51,,LLEO/I,,
3814,A03815,14897,1984-034,C AH-S,MFR,MFR,1984 Apr  6,S14897  8P?,1984 Apr  6 1526,Earth,1984 Apr 13 1338,AL,,JSC,US,JSC,APC,,50,,50,,0,,0.5,,0.5,,0.5,,Plate + Rod,1984 Apr 11,495,,496,,28.51,,LLEO/I,,
3815,A03816,14897,1984-034,C AS-S,C360b,C360b,1984 Apr  6,S14897  11S?,1984 Apr  6 1526,Earth,1984 Apr 13 1338,AL,,JSC,US,GSFC?,GABA,,273,,273,,0,,1.3,,0.7,,1.3,,Plate + Cyl,1984 Apr 11,495,,496,,28.51,,LLEO/I,,
3816,A03817,14897,1984-034,PXAA-S-,SMRM-FSS,SMRM-FSS,1984 Apr  6,S14897  1213,1984 Apr  6 1526,Earth,1984 Apr 13 1338,AL,,JSC,US,GSFC?,FSS,,4293,,4293,,0,,2.5,,4.3,,4.3,,Truss,1984 Apr 11,495,,496,,28.51,,LLEO/I,,
3817,A03818,NNA C,1984-034,C TT,SMM MACS ORU,Replacement MACS,1984 Apr  6,A03817,1984 Apr 11 1010?,Earth,1984 Apr 11 1030?,ATT,S11703,GSFC,US,FAIR,MMS-ORU,,194,,194,,0,,0.5,,1.2,,1.2,,Box,1984 Apr 11,494,,497,,28.51,,LLEO/I,,
3818,A03819,NNA A,1984-034,C AH-S,TPAD,TPAD,1984 Apr  6,A03817,1984 Apr  8 1418,Earth,1984 Apr 13 1338,AL,,JSC,US,GSFC?,TPAD,,48,,48,,0,,0.7,,0.5,,0.7,,Cyl + Box,1984 Apr 11,495,,496,,28.51,,LLEO/I,,
3819,A03820,NNA,1984-034,CP E-S,EMU 1043/PLSS 1008,STS-41C EVA-1 EV1,1984 Apr  6,S14897  AL,1984 Apr  8 1418,Earth,1984 Apr  8 1502,ATT,A03810,JSC,US,HASTD,EMU,,130,,130,,0,,2.0,,0.5,,2.0,,Suit,1984 Apr  8,495,,496,,28.51,,LLEO/I,,
3820,A03821,NNA E,1984-034,CP E-S,EMU 1044/PLSS 1009,STS-41C EVA-1 EV2,1984 Apr  6,S14897  AL,1984 Apr  8 1418,Earth,1984 Apr  8 1709,EVA,S14897,JSC,US,HASTD,EMU,,130,,130,,0,,2.0,,0.5,,2.0,,Suit,1984 Apr  8,495,,496,,28.51,,LLEO/I,,
3821,A03822,14897,1984-034,CPIH-S-,EMU 1045/PLSS 1007,STS-41C BU,1984 Apr  6,S14897  AL,1984 Apr  8 1418,Earth,1984 Apr 13 1338,AL IN,,JSC,US,HASTD,EMU,,130,,130,,0,,2.0,,0.5,,2.0,,Suit,1984 Apr  8,495,,496,,28.51,,LLEO/I,,
3822,A03823,NNA R,1984-020C,C  MR,Agregatniy otsek,AO-PO,1984 Feb 28,S14763,1984 Apr  9 2224?,Earth,1984 Apr  9 2242?,R,,MOM,SU,TSSKB,Yantar' AO,,3210,,2310,,0,,2.6,,2.7,,2.7,,Trunc Cone + 2 Pan,1984 Apr  9,-212,,298,,67.13,,SO,,
3823,A03824,14899,1984-035,C AM,FG-15 AKM,AKM,1984 Apr  8,S14899,1984 Apr 10 0041,Earth,,AO,,MAI,CN,ARMT,CALT AKM,,525,,63,,0,,1.5,,0.9,,1.5,,Cyl + Cone,1984 Apr 10,35683,,35726,,0.85,,GEO/D,,
3824,A03825,NNA C,1980-014,C TT,SMM MACS,MMS Module,1980 Feb 14,S11703,1984 Apr 11 1000?,Earth,1984 Apr 11 1005?,ATT,A03817,GSFC,US,FAIR,MMS-ORU,,194,,194,,0,,0.5,,1.2,,1.2,,Box,1984 Apr 11,494,,497,,28.51,,LLEO/I,,
3825,A03826,NNA R,1984-014,C  MR,Soyuz T-10 PAO,Priborno-agregatniy otsek,1984 Feb  8,S14701,1984 Apr 11 1025?,Earth,1984 Apr 11 1030?,R,,MOM,SU,NPOE,Soyuz PAO,,2750,,2050,,0,,2.3,,2.2,,9.4,,Cyl + 2 Pan,1984 Apr 11,-89,,283,,51.62,,SO,,
3826,A03827,NNA,1984-034,C  H-S,EVA Trash Bag,,1984 Apr  6,S14897,1984 Apr 11 1347?,Earth,1984 Apr 12?,R,,JSC,US,,,,2,,2,,2,,0.2,,0.2,,0.2,,Bag,1984 Apr 11,495,,496,,28.51,,LLEO/I,,
3827,A03828,NNA S,1984-037,R2  S,Titan 34D-11 Stage 2,LR91AJ11 34D-11,1984 Apr 14,R50591,1984 Apr 14 1659?,Earth,1984 Apr 14 1708?,R,,AFSD,US,MM,Titan 3M Stage 2,,2900,,2900,,2900,,9.9,,3.1,,9.9,,Cyl,1984 Apr 14,-740,,152,,28.46,,SO,,
3828,A03829,NNA,1984-037,C  F,DSP 12 Aperture Cover,,1984 Apr 14,S14930,1984 Apr 15?,Earth,,O,,AFSD,US,,,,1,,1,,0,,0.1,,0.6,,0.6,,Disk,1984 Apr 15,35780,,35790,,1.00,,GEO/S,,ISON UU028
3829,A03830,14935,1984-039A,R3,Agena D,Agena D,1984 Apr 17,R50598,1984 Apr 17 1855?,Earth,1984 Aug 12 2220,D,171W 30N,AFSD,US,LMSC,Agena D,,1250,,1100,,0,,6.3,,1.5,,6.3,,Cyl + 2 Pan,1984 Apr 17,127,,235,,96.40,,LLEO/S,,
3830,A03831,NNA E,1984-018,CP E,Orlan D-47,Orlan-D No. 47,1984 Feb 21,S14757,1984 Feb 23,Earth,1984 Feb 23,TFR,S13138,MOM,SU,ZVEZ,Orlan-D,,105,,105,,0,,2.0,,0.5,,2.0,,Suit,1984 Apr 23,282,,325,,51.62,,LLEO/I,,
3831,A03832,NNA R,1984-036,C  MR,SpK TDU,11D864,1984 Apr 10,A03833,1984 Apr 24 0705?,Earth,1984 Apr 24 0715?,R,,MOM,SU,TSSKB,SpK TDU,,52,,10,,0,,0.5,,0.4,,0.5,,Sphere + Cone,1984 Apr 24,-635,,192,,67.15,,SO,,
3832,A03833,NNA T,1984-036,PX-RT--,Spuskaemaya Kapsula,SpK,1984 Apr 10,S14902,1984 Apr 24 0705?,Earth,1984 Apr 24 0727?,L,,MOM,SU,TSSKB,SpK,11D864,200,,50,,0,,0.5,,0.5,,0.5,,Sphere,1984 Apr 24,178,,338,,67.15,,LLEO/I,,
